index   ul_delay_ms   duration_ms   packet_size  sync_rtt_ms
301     14.46         10.77         5000        10.48     
302     17.67         10.70         5000        10.48     
303     11.74         10.73         5000        10.48     
304     20.98         8.29          5000        10.48     
305     12.02         5.57          5000        10.41     
306     9.28          20.62         5000        10.41     
307     18.80         10.09         5000        10.41     
308     13.04         10.41         5000        10.44     
309     15.31         10.17         5000        10.44     
310     19.95         10.01         5000        10.44     
311     15.01         10.51         5000        9.82      
312     11.35         9.90          5000        9.82      
313     15.99         10.06         5000        9.82      
314     16.29         10.52         5000        9.82      
315     19.49         10.55         5000        12.53     
316     16.94         5.31          5000        12.53     
317     12.98         10.12         5000        12.53     
318     19.73         10.40         5000        10.63     
319     17.67         10.33         5000        10.63     
320     11.97         10.26         5000        10.63     
321     12.64         6.05          5000        10.52     
322     18.56         10.15         5000        10.52     
323     17.83         9.98          5000        10.52     
324     16.73         10.53         5000        10.52     
325     16.41         9.99          5000        14.24     
326     15.54         10.14         5000        14.24     
327     14.42         10.69         5000        14.24     
328     20.35         9.98          5000        11.73     
329     23.76         6.06          5000        11.73     
330     18.58         10.62         5000        11.73     
331     18.76         5.93          5000        10.45     
332     21.33         5.43          5000        10.45     
333     15.61         10.85         5000        10.45     
334     22.67         13.04         5000        10.45     
335     22.28         10.63         5000        10.54     
336     25.14         10.68         5000        10.54     
337     18.07         10.69         5000        10.54     
338     17.73         10.47         5000        9.85      
339     14.07         10.66         5000        9.85      
340     16.40         10.20         5000        9.85      
341     16.86         10.69         5000        10.29     
342     16.47         10.52         5000        10.29     
343     25.50         10.05         5000        10.29     
344     15.99         10.52         5000        10.29     
345     16.85         8.20          5000        13.37     
346     13.72         6.18          5000        13.37     
347     18.17         5.99          5000        13.37     
348     16.70         5.65          5000        12.77     
349     15.47         10.02         5000        12.77     
350     17.02         5.71          5000        12.77     
351     15.21         6.01          5000        10.88     
352     16.93         10.01         5000        10.88     
353     21.92         0.03          5000        10.88     
354     18.76         0.60          5000        10.88     
355     14.49         6.00          5000        12.05     
356     13.95         10.48         5000        12.05     
357     14.02         5.69          5000        12.05     
358     12.43         5.87          5000        14.44     
359     15.40         10.82         5000        14.44     
360     17.20         9.82          5000        14.44     
361     18.38         10.55         5000        10.54     
362     12.87         6.02          5000        10.54     
363     17.08         10.54         5000        10.54     
364     21.54         10.14         5000        10.54     
365     15.93         5.95          5000        10.34     
366     15.40         10.76         5000        10.34     
367     15.60         21.29         5000        10.34     
368     17.17         9.96          5000        11.27     
369     19.48         5.24          5000        11.27     
370     18.75         10.16         5000        11.27     
371     18.84         10.03         5000        10.24     
372     23.37         0.07          5000        10.24     
373     17.60         9.95          5000        10.24     
374     19.11         9.93          5000        10.24     
375     18.56         5.50          5000        10.16     
376     16.42         0.37          5000        10.16     
377     24.95         11.97         5000        10.16     
378     14.52         5.48          5000        10.80     
379     18.67         10.46         5000        10.80     
380     13.82         10.67         5000        10.80     
381     14.92         5.44          5000        10.59     
382     19.58         5.54          5000        10.59     
383     16.39         0.43          5000        10.59     
384     15.33         6.15          5000        10.59     
385     18.02         5.46          5000        16.22     
386     21.61         4.98          5000        16.22     
387     20.28         4.93          5000        16.22     
388     16.04         5.93          5000        11.16     
389     12.94         6.01          5000        11.16     
390     13.20         5.48          5000        11.16     
391     22.74         5.60          5000        10.18     
392     18.14         10.08         5000        10.18     
393     21.18         6.12          5000        10.18     
394     15.45         6.14          5000        10.18     
395     14.12         5.42          5000        12.98     
396     13.67         10.05         5000        12.98     
397     12.72         10.51         5000        12.98     
398     19.19         5.41          5000        10.07     
399     18.19         10.19         5000        10.07     
400     16.46         5.35          5000        10.07     
