index   ul_delay_ms   duration_ms   packet_size  sync_rtt_ms
277     24.61         109.96        10000       9.76      
278     29.94         31.07         10000       9.76      
279     31.40         9.70          10000       9.76      
280     26.60         15.23         10000       9.72      
281     36.23         222.43        10000       9.72      
282     25.34         11.08         10000       9.72      
283     20.18         10.04         10000       9.79      
284     26.99         9.61          10000       9.79      
285     21.57         10.19         10000       9.79      
286     26.73         9.73          10000       9.79      
287     58.56         10.27         10000       75.80     
288     57.79         33.35         10000       75.80     
289     58.13         15.33         10000       75.80     
290     25.25         10.34         10000       9.56      
291     25.56         9.55          10000       9.56      
292     25.86         10.37         10000       9.56      
293     28.97         10.80         10000       10.59     
294     29.57         109.10        10000       10.59     
295     19.48         9.68          10000       10.59     
296     28.25         10.42         10000       10.59     
297     47.20         10.21         10000       50.22     
298     42.79         14.60         10000       50.22     
299     47.27         9.56          10000       50.22     
300     20.94         13.42         10000       11.38     
