Frame     Decode Time (ms)    Transcode Time (ms) Encode Time (ms)    Total Time (ms)     
2508      3.3901              8.2212              14.1433             33.8416             
2509      7.0685              7.3820              18.9802             52.8030             
2510      2.0618              12.1644             36.5014             52.1659             
2511      5.0765              9.8363              24.4959             76.6235             
2512      7.1713              7.6298              19.9116             96.5462             
2513      6.6841              9.6639              21.2830             117.7918            
2514      7.5344              8.9282              11.9896             129.7271            
2515      8.1970              9.3761              13.7898             141.9103            
2516      3.8693              7.5946              14.7636             112.8289            
2517      9.4220              8.9868              19.0554             90.0251             
2518      6.7210              12.6806             14.2542             86.2082             
2519      7.5701              9.5835              10.8965             38.4327             
2520      4.6696              4.2410              11.1354             20.1250             
2521      2.3597              6.7245              11.8586             21.0317             
2522      2.1642              6.9286              11.4214             20.5773             
2523      2.4285              6.9286              13.7600             23.6990             
2524      2.1220              6.6915              13.3551             22.2413             
2525      1.7630              6.5570              18.9274             27.3077             
2526      8.6044              7.8124              13.6518             30.1366             
2527      5.5332              7.7371              17.5824             47.6143             
2528      1.3344              5.9535              22.9909             30.3412             
2529      2.2269              7.5378              17.5970             47.9071             
2530      2.0298              15.0634             11.2522             59.1715             
2531      1.6606              5.4625              20.9447             28.1357             
2532      1.8968              5.8400              14.8305             22.6282             
2533      3.6065              11.1940             11.3332             33.9612             
2534      0.8271              6.9403              16.7231             25.9898             
2535      4.5148              6.5720              8.6325              34.5616             
2536      1.5057              5.8357              12.2275             19.6355             
2538      3.6610              7.6911              17.3887             36.9680             
2539      1.8706              6.4560              23.3839             31.7836             
2541      2.8773              17.3765             10.8897             42.6430             
2542      2.4213              9.8863              12.4991             55.0971             
2543      1.4270              7.0864              28.9919             37.5756             
2544      3.4479              8.1272              18.9966             56.4742             
2545      2.5934              7.5221              7.8738              64.3153             
2546      1.6953              6.7419              16.2997             24.8011             
2547      2.7479              9.4247              13.0880             37.9103             
2548      3.0752              11.5956             13.4320             51.3080             
2549      1.0079              5.6226              31.2527             37.9489             
2550      3.6922              9.8088              19.8800             57.7479             
2551      10.3218             7.7161              7.9743              54.1039             
2552      1.8372              4.4824              20.0330             26.4300             
2553      1.8737              7.3080              27.8217             37.6564             
2560      2.7525              6.9446              16.1551             53.7980             
2561      2.2485              7.4880              14.8234             68.6412             
2562      2.6017              9.4443              16.1927             84.8353             
2563      7.1202              9.7715              19.5533             103.3287            
2564      4.7207              12.5437             18.6873             73.9564             
2565      2.5500              4.4544              18.8751             25.9650             
2566      1.9607              4.3630              12.2062             18.5993             
2567      1.4134              4.4912              11.8958             17.8643             
2568      2.7837              4.5360              16.8401             24.2387             
2569      2.4010              4.5480              20.9176             27.9421             
2570      2.1601              4.3953              8.5302              15.1573             
2571      1.4850              5.5364              16.3294             23.4168             
2572      3.0696              8.9174              13.6694             37.0580             
2573      1.0171              7.5954              35.2594             44.4701             
2574      2.5106              13.1118             15.5607             60.0062             
2575      2.9164              10.5597             13.0560             73.0183             
2576      4.7863              7.6652              12.7793             85.7623             
2577      8.1501              6.0828              13.9494             82.0646             
2578      0.9748              4.6894              25.1169             30.8377             
2579      1.6523              5.7373              19.0894             26.5562             
2580      3.8556              16.0350             16.4356             42.9135             
2581      1.0183              4.2639              21.0740             26.4353             
2582      8.5468              9.6685              25.0641             44.1007             
2583      6.0598              11.1626             15.8556             59.9091             
2584      2.7912              9.5055              11.2942             71.1857             
2585      1.1616              6.5161              23.1274             30.8819             
2586      2.9078              13.2519             14.3919             45.2280             
2587      2.3678              10.6063             14.2810             59.5092             
2588      2.2529              4.6207              17.2278             24.1776             
2589      2.0018              4.6454              15.4197             22.1266             
2591      0.9462              6.1121              20.6178             28.4124             
2592      2.9268              8.8063              13.3086             41.6733             
2594      1.8860              6.0668              18.9738             26.9979             
2595      3.8308              11.5700             16.6945             43.6590             
2596      1.6735              6.7690              14.0366             22.5465             
2612      0.6468              7.5749              21.0918             29.3735             
2613      3.1267              12.8586             16.8207             46.1919             
2614      0.5441              6.5178              22.3859             29.5103             
2615      3.0828              7.4540              17.2289             46.7108             
2616      1.8127              4.4760              23.3009             29.6588             
2618      2.2460              5.1000              13.5759             21.0067             
2619      1.4149              6.5933              18.4630             26.5314             
2635      2.2113              4.5866              21.7206             28.6041             
2636      1.9698              4.5534              20.0768             26.6757             
2637      0.3247              5.4691              22.9573             28.8226             
2638      3.5882              6.5244              18.4367             32.5178             
2639      3.4092              11.0324             14.1232             46.5968             
2640      1.7268              4.3284              19.4085             25.5330             
2641      2.0585              4.6340              13.8710             20.6402             
2642      3.0426              4.3217              18.7860             26.2184             
2643      2.3804              7.7159              15.2902             25.7421             
2645      1.4512              4.5590              15.7559             21.8471             
2647      1.8434              6.1261              29.0109             41.0463             
2648      1.6399              8.8973              23.8518             64.8665             
2650      1.5971              9.2390              21.9429             86.8093             
2651      2.6197              12.5219             18.8161             64.3292             
2653      13.3993             9.0202              19.8774             84.1654             
2655      1.9119              15.6338             19.4380             57.3705             
2657      2.7644              7.5900              24.0467             81.3983             
2658      6.0893              7.3255              11.2295             57.9504             
2659      3.9113              6.8976              17.6383             75.5214             
2660      2.7631              4.2601              18.2976             25.7091             
2676      0.5101              5.2773              27.5337             33.4178             
2677      2.3271              10.3505             12.1478             45.5798             
2678      1.8446              4.7922              19.0637             25.7776             
0         1.0443              6.3049              17.2676             43.0657             
2680      2.7069              6.6046              21.5260             30.9459             
2681      3.9956              7.6351              16.3993             47.2815             
2682      0.9657              4.3285              14.4689             19.8297             
2683      1.7285              6.9514              21.9137             31.5608             
2684      1.8926              4.3249              19.7256             26.0051             
2685      3.5147              7.5258              17.1772             30.1140             
2686      1.3466              5.8350              17.3619             25.0427             
2687      1.1476              7.7920              27.5703             36.5807             
2688      1.5757              7.6949              22.7262             59.2937             
2689      3.2898              11.4989             15.6001             69.3751             
2690      3.1886              5.6268              9.6321              55.2228             
2691      1.1769              4.2756              19.2417             24.7601             
2692      1.2762              4.2538              14.4750             20.0687             
2693      1.3981              7.7589              29.7839             39.0130             
2694      2.0137              11.6245             18.4056             57.3995             
2695      1.2897              9.8906              10.8769             68.2799             
2696      3.9655              7.8612              12.0614             56.8418             
2698      1.2227              7.5278              28.6718             37.5028             
2699      1.2444              17.3984             29.5631             67.0679             
2701      1.2996              10.4146             20.5459             87.6110             
2703      1.9234              7.5793              14.7917             101.8813            
2704      3.9038              13.6504             15.4930             117.3849            
2705      4.4666              10.0049             14.3566             82.0385             
2707      6.2186              6.2150              14.6538             67.2044             
2708      3.0793              7.6425              14.1110             48.8025             
2709      5.3097              14.3699             12.4731             37.8564             
2710      2.9028              7.9326              14.4210             25.3417             
2712      1.7281              6.9154              20.4413             29.1672             
2714      3.7214              6.6379              22.4042             32.9474             
2715      4.0797              4.5471              21.2414             31.3989             
2716      1.2788              5.3480              15.2601             21.9752             
2717      1.2186              5.9851              21.2782             29.4126             
2719      2.9436              8.7652              12.9583             42.3650             
2720      1.7905              4.5220              18.8510             25.2383             
2721      4.6939              6.5486              15.3336             26.7816             
2722      1.0374              4.2527              19.2674             24.6317             
2723      1.4041              4.2249              18.8473             24.5400             
2725      2.9829              7.6035              17.0205             27.7826             
2726      2.0891              4.2362              14.6541             21.0475             
2727      1.1248              4.2341              16.5704             21.9887             
2729      1.0969              4.2553              19.1382             24.5482             
2731      3.2451              10.0576             12.3075             26.0812             
2732      5.4852              7.3540              16.7425             29.7760             
2733      2.3621              7.6676              20.4316             30.5415             
2735      1.2140              8.0408              20.2440             29.5716             
2736      2.0754              7.8733              16.7939             26.8242             
2737      1.2885              8.0223              17.3903             26.7720             
2738      1.8491              7.9834              18.9277             28.8553             
2739      1.4970              7.8573              24.1342             34.5741             
2740      3.3462              11.9968             15.0114             49.5609             
2741      2.0469              8.0728              34.7360             45.3660             
2742      2.6775              7.8664              23.3516             45.9310             
2743      5.6077              6.7948              11.3432             57.2060             
2744      5.5843              8.7611              17.9552             75.1359             
2745      1.4687              5.1042              22.3336             28.9794             
2746      2.9291              11.1181             13.6360             42.5791             
2747      1.4630              5.3300              16.4285             23.2910             
2748      4.7696              7.7080              26.5821             39.1486             
2749      4.4976              8.2308              15.5739             54.6633             
2751      1.6429              7.9091              21.1609             31.6571             
2753      1.8069              8.0401              15.9280             25.8413             
2754      1.1405              9.2354              27.4112             39.3659             
2756      3.0092              7.6064              19.0582             58.3890             
2757      3.5805              7.4807              19.4642             77.8046             
2758      2.3637              5.5254              16.8508             24.7979             
2760      3.4777              8.6186              17.3584             42.0915             
2761      1.9890              7.8506              21.3587             33.7290             
2763      2.8667              7.2987              16.2091             49.9105             
2764      1.4267              4.2286              17.3826             23.1130             
2765      2.0236              4.8783              22.7452             30.1136             
2766      2.6631              9.5490              14.5227             44.5953             
2767      0.8896              4.6544              28.5545             34.1571             
2768      8.4282              7.3419              22.0572             40.2184             
2769      3.6288              5.9669              22.3377             34.5781             
2770      3.9197              12.8891             12.0710             46.5913             
2771      1.5400              4.5331              19.4801             25.6201             
2772      2.6862              5.5828              17.9530             26.3381             
2774      1.8550              7.2846              24.1893             33.4098             
2790      2.5513              4.5023              26.7064             33.8541             
2791      2.0439              4.6075              14.2205             20.9420             
2792      1.9791              4.3055              13.0823             19.4299             
2793      2.0718              4.5182              16.4136             23.0725             
2794      1.9186              5.4111              14.4662             22.9571             
2795      1.5833              4.3419              16.7269             22.7174             
2796      2.0450              4.4987              16.0270             24.7628             
2797      0.7969              7.9753              25.8741             34.7172             
2798      2.4289              11.5785             16.1181             50.8050             
2799      2.9545              12.1102             13.4449             64.2245             
2800      1.3019              5.3135              28.4560             35.1545             
2801      2.5690              9.2360              10.4226             45.5459             
2802      1.0139              4.2488              17.8579             23.1873             
2803      2.0592              4.2363              18.5168             24.8748             
2804      2.0740              4.8425              19.6522             26.6373             
2806      2.7102              7.5091              19.0378             45.6633             
2807      1.7752              5.0944              16.3506             23.2836             
2808      1.0293              4.3290              18.1800             23.5985             
2810      1.4929              5.3365              16.9598             24.9332             
2811      1.1634              6.7587              26.8430             34.8379             
2813      2.9198              9.2106              20.6803             55.4484             
2814      3.3993              13.3771             8.3690              63.7718             
2815      0.9947              6.6450              30.2319             37.9446             
2816      1.7161              7.5450              20.0660             57.9777             
2818      1.7241              6.7957              17.5058             75.4826             
2819      2.8089              13.6177             19.1800             94.6413             
2820      3.2554              7.6001              13.7920             50.3262             
2822      9.1656              9.9105              12.3471             62.6019             
2823      3.0764              6.6109              24.6698             34.4364             
2825      2.7911              6.4663              17.3614             51.7880             
2826      2.4979              14.8771             10.1807             61.9799             
2827      1.3751              7.7247              19.6122             28.7865             
2828      1.8925              7.6181              17.5301             27.1134             
2830      1.2065              8.0684              16.1518             25.4936             
2831      2.8907              4.6315              19.4848             27.0789             
2834      1.9083              4.4933              18.9713             25.4324             
2836      2.0636              4.5838              22.9778             29.6857             
2837      2.1578              4.4100              19.9850             26.6176             
2839      1.5414              4.5047              25.0032             31.1071             
2840      2.1244              4.6301              19.9513             26.7755             
2842      1.0022              4.6289              23.1470             28.8451             
2843      1.1988              4.5052              25.2135             30.9789             
2844      1.8137              7.9437              17.9748             37.7712             
2846      2.3073              4.6338              22.5179             29.5309             
2863      1.5963              7.5990              40.7951             50.2409             
2864      7.6488              7.8999              25.3122             61.2475             
2866      5.2397              15.2938             6.4112              67.5855             
2867      1.5811              4.5817              27.5638             33.9091             
2868      1.9195              6.6804              27.7709             36.4337             
2870      3.3129              8.5938              16.6742             53.0731             
2871      0.5597              4.4658              29.1423             34.2290             
2872      1.7661              4.6025              21.2166             27.6900             
2873      2.2106              5.9767              26.1839             34.4389             
2875      3.2607              7.7849              23.3280             57.7027             
2876      3.5260              6.1185              14.5875             72.2851             
2878      2.2807              5.6440              26.3803             34.4644             
2894      1.5650              4.2483              30.7614             37.5069             
2895      0.8630              7.2920              38.4007             46.6212             
2896      2.5860              7.3199              18.9734             65.5649             
2897      3.0060              12.3059             9.9811              75.5178             
2898      1.5725              4.2696              22.7198             28.6304             
2899      2.0890              7.3650              23.2699             32.7897             
2901      3.9457              7.2963              20.1105             52.8768             
2902      3.0952              11.7511             9.6254              62.5007             
2903      0.8811              4.2530              20.7064             25.9010             
2904      1.9013              4.2442              20.0259             26.2438             
2905      4.6957              8.6040              19.8837             33.6099             
2906      1.9048              4.4713              19.3892             25.8397             
2908      1.0204              5.6340              31.8162             38.5378             
2909      2.8066              6.0504              21.9554             60.4503             
2910      0.9613              15.3293             10.7376             53.6950             
2911      1.8202              5.5647              19.0573             26.5073             
2913      2.0898              6.1492              16.0023             24.3181             
2914      3.1333              10.4336             20.8570             45.1519             
2915      8.0023              8.4110              20.0656             65.1662             
2916      1.2248              4.6502              23.6948             29.6511             
2918      1.2067              5.5646              24.7330             31.5649             
2920      2.8497              8.6739              14.7021             46.2392             
2921      1.2608              5.4506              20.1024             26.8835             
2922      0.8016              4.5535              19.0029             24.4242             
2923      1.2354              4.5113              19.3238             25.1277             
2925      1.8328              6.2818              22.2969             30.4831             
2926      3.2535              7.2842              19.0118             49.4593             
2927      1.6910              4.2731              20.3296             26.4348             
2928      1.4663              4.2893              26.1185             31.9348             
2929      4.0674              8.6431              25.3523             39.4990             
2930      7.4457              8.7164              17.6801             57.0718             
2931      1.1993              6.2742              28.9245             36.4709             
2933      3.1524              7.2033              17.9363             54.3699             
2934      1.0374              6.5219              29.4269             37.0535             
2937      2.3629              15.8572             20.6393             57.6790             
2938      3.2111              11.6241             9.6716              67.3074             
2939      0.3179              4.5280              24.8520             29.7742             
2940      1.7129              4.4301              19.0368             25.2678             
2941      3.0494              4.3727              24.8861             34.9316             
2942      2.0593              4.7246              15.8016             22.6736             
2958      1.0320              5.4609              29.2043             35.7727             
2959      2.0814              5.5118              15.2665             51.0708             
2960      4.3234              6.7224              27.0396             38.2528             
2961      4.9640              7.6953              20.3962             38.4824             
2962      1.9160              5.7361              21.0378             28.8595             
2964      3.4148              7.5302              12.9098             41.7325             
2965      1.4110              8.7419              27.7824             38.0038             
2966      4.5184              7.5961              25.2494             63.2299             
2967      2.8655              14.5081             15.2982             78.4938             
2968      1.2959              6.6495              25.9119             33.9195             
2970      1.9087              7.6897              15.9361             25.6011             
2971      1.2455              7.7303              25.3432             34.3917             
2973      2.9228              16.8981             11.4160             45.7883             
2974      1.3731              7.0027              17.0278             25.4766             
2990      1.7258              4.3348              19.9686             26.0855             
2991      0.9442              4.5389              20.3546             25.8926             
2992      3.3924              8.0811              26.4957             38.0494             
2993      4.3441              8.5984              22.4825             60.4762             
2994      3.5078              9.4247              18.8127             53.4614             
2996      4.2988              11.3774             18.6869             72.1117             
2997      7.4481              10.8589             17.6359             89.7250             
2998      8.6439              14.3157             12.4256             102.1328            
3000      0.9732              4.4666              17.1035             22.6114             
3010      1.2457              6.2324              27.0546             34.5919             
3011      2.4216              8.8628              15.5909             50.1615             
3012      3.2132              7.5405              12.1122             62.2085             
3013      1.2895              4.4353              16.1594             21.9459             
3015      1.4093              4.5512              24.3962             30.4228             
3016      2.0967              4.6331              16.6204             23.4153             
3017      1.1043              4.2127              17.8935             23.2702             
3019      5.9025              6.6048              16.7024             29.2823             
3020      2.7929              7.6358              15.5790             26.7261             
3021      1.8697              7.5835              19.8087             29.3348             
3023      2.6917              15.5846             14.7506             44.0422             
3024      1.4588              6.8349              21.4957             29.8521             
3025      7.8713              7.2559              13.1865             28.5719             
3026      2.8057              7.6140              21.3130             33.1536             
3027      7.8148              5.8081              17.8377             31.5297             
3028      1.3055              11.5020             21.8758             40.0945             
3029      7.7732              10.4838             11.4611             29.8841             
3030      2.2848              4.3989              16.1466             22.8939             
3031      2.9001              6.6682              21.5206             31.1574             
3032      1.9405              6.5659              18.9794             27.5395             
3033      4.8807              9.4312              12.5712             30.5949             
3034      2.7914              7.6561              17.4260             27.9655             
3035      3.1287              6.7630              14.1835             24.2479             
3036      2.0059              6.8025              15.6454             24.9911             
3037      3.5102              8.6536              17.7384             31.8983             
3038      2.9792              10.5373             14.1368             45.9737             
3039      1.2202              6.6131              21.6658             29.5738             
3040      3.6213              8.1217              17.6355             30.6631             
3041      1.9036              5.0488              18.8537             25.8707             
3042      3.1642              6.6198              24.2038             34.8230             
3043      3.3484              6.5343              16.3874             51.1812             
3044      2.2741              6.9716              19.4878             70.6460             
3045      0.7932              6.4424              15.4228             44.7413             
3046      5.2914              9.8342              17.1156             61.8179             
3047      3.6481              8.6697              18.0594             36.5644             
3048      2.5113              11.0828             16.5747             31.3106             
3064      0.4687              6.5926              35.4796             42.6015             
3065      2.3976              7.3994              19.6135             62.1685             
3066      2.8857              7.1257              9.4743              71.6371             
3067      1.3952              5.6465              26.8353             33.9498             
3068      3.3360              8.8153              14.4931             48.3892             
3069      1.7562              4.2337              14.8817             20.9331             
3070      2.1674              6.2438              23.2437             31.8552             
3072      3.4279              10.8935             18.0008             49.7912             
3074      1.2736              7.6124              26.2537             35.2122             
3075      2.6670              7.6431              22.9874             58.1778             
3076      3.8644              8.2738              14.7167             33.9272             
3077      2.7186              9.1154              17.1756             39.2855             
3078      2.3454              4.9937              24.9371             32.3420             
3080      3.5492              6.0608              14.0134             46.2886             
3081      2.1384              5.3778              19.6901             27.5609             
3082      4.2272              8.0590              18.9522             31.4500             
3084      3.1199              9.5065              11.6603             43.0437             
3085      1.1225              7.2033              31.2690             42.3166             
3086      3.3047              7.0395              30.2180             72.4774             
3087      3.1948              5.7533              14.0959             86.5110             
3088      3.9769              12.6768             10.4076             96.8566             
3089      6.7277              5.9296              19.5474             32.2891             
3090      4.9080              7.7015              19.0338             31.8105             
3091      1.3040              7.7919              38.2751             48.0460             
3092      4.0851              8.6281              24.6350             72.5891             
3093      1.9627              7.5375              13.2044             85.7439             
3094      3.9350              7.6251              17.8539             103.5101            
3095      3.4363              11.1978             10.8595             46.7641             
3096      3.6062              8.6104              13.8998             26.7120             
3129      1.7288              7.5351              39.7168             49.0480             
3130      4.3231              7.6399              16.7634             65.7656             
3131      0.5705              6.5679              25.6602             32.8711             
3132      3.8930              8.0429              31.7610             64.5691             
3133      9.4181              7.1236              26.7452             67.8989             
3134      6.1559              14.8054             18.6537             86.4416             
3135      5.0389              10.7437             13.0402             99.4212             
3136      1.2704              7.3275              34.1152             44.1396             
3137      2.8726              8.1197              23.9495             68.0588             
3138      3.4361              7.6274              12.3488             80.2748             
3139      2.9537              12.3269             19.9475             100.1529            
3140      1.9819              5.8964              21.8314             29.8033             
3141      3.4156              6.5986              17.8812             47.6250             
3142      1.3600              6.6850              32.2384             40.4404             
3143      3.2316              8.1589              19.8042             60.1861             
3144      3.1790              6.6165              9.7886              69.9267             
3145      1.1987              6.8939              33.2370             41.3947             
3146      3.8987              7.9952              24.0227             65.3711             
3147      3.6382              15.3937             8.0341              73.3434             
3148      2.0368              6.8453              32.1894             43.4724             
3149      3.4088              7.5504              27.4647             70.9041             
3150      3.2529              10.7523             12.3618             83.2078             
3151      3.0679              10.9249             13.1043             96.2696             
3152      0.9839              4.4498              23.9487             29.4478             
3153      2.0807              5.7042              24.1569             32.0082             
3154      3.4542              7.6462              20.7098             52.6517             
3155      0.3529              5.7258              28.9344             35.0823             
3156      3.3415              5.6198              17.6003             52.6367             
3157      0.7587              6.7294              29.2397             36.7900             
3158      2.7371              7.2511              22.6289             59.3996             
3159      2.9674              6.5071              12.2927             71.6353             
3160      0.9934              4.5264              26.4399             32.0261             
3161      2.3771              6.2214              24.1976             33.1747             
3162      2.8968              8.1305              12.0492             45.1726             
3163      1.1374              5.5568              34.2973             41.0518             
3165      3.5415              8.2790              30.5450             71.5300             
3166      2.2120              19.8918             26.6143             82.9430             
3167      8.4059              11.6246             9.7659              92.6367             
3168      9.4174              10.8881             21.2756             113.8225            
3169      0.9556              7.6516              36.6702             48.5308             
3170      7.7997              7.9202              18.0142             66.5047             
3171      5.0338              9.6977              6.9138              73.3286             
3172      2.4074              6.7256              20.1125             29.3142             
3173      3.4591              5.9473              29.3955             39.0073             
3175      3.7903              7.0623              14.0261             52.9675             
3176      3.4222              7.6397              22.7906             33.9515             
3177      4.0256              7.3839              30.3879             41.8767             
3178      2.8900              8.9482              17.6786             59.5378             
3179      2.5425              7.6045              10.2409             69.7573             
3180      3.8789              7.7102              12.0339             81.7354             
3181      1.7511              4.3898              28.2279             34.4378             
3182      3.2092              8.6168              24.3599             36.4504             
3183      4.5974              7.5840              14.0749             50.4656             
3184      1.1153              8.0731              34.3524             43.6068             
3185      2.0138              20.8384             25.9926             69.5789             
3186      2.6435              12.3335             16.3401             85.8926             
3187      2.5884              8.4325              14.1867             100.0462            
3188      2.7334              15.8222             11.8112             111.8201            
3189      5.2173              7.5779              12.1697             123.9482            
3190      1.4474              6.6502              23.4797             31.6530             
3191      2.4386              6.4582              27.7740             59.4050             
3192      3.4144              15.5854             6.6768              66.0329             
3193      1.2813              4.7904              17.9361             27.4155             
3194      1.6030              4.4800              11.7269             17.8918             
3195      1.8640              4.5966              18.5931             25.1230             
3197      1.8722              4.6107              19.5520             26.1010             
3198      1.9491              5.0351              15.0688             22.1212             
3200      1.6987              7.6238              20.7769             30.9466             
3201      2.8402              10.1213             11.5698             42.4752             
3202      1.1004              6.2693              23.7114             31.1405             
3203      3.4287              8.2156              23.4825             54.5762             
3204      2.3048              12.1274             6.3744              60.9790             
3205      1.7571              6.8216              23.4257             32.1385             
3206      3.5852              6.9771              13.6228             45.7100             
3207      2.8636              7.6493              11.8191             57.5192             
3208      2.0266              4.3945              15.9432             22.4387             
3209      1.1195              6.3430              28.9110             36.4280             
3210      2.7883              19.3563             17.4234             53.8299             
3211      2.7043              11.7474             12.3360             66.1328             
3212      0.6820              5.4209              28.8934             35.0609             
3213      2.6256              10.7183             19.2699             54.2736             
3215      3.0337              8.1758              17.0362             39.2324             
3216      4.0758              7.5152              9.8289              48.9508             
3217      0.6870              4.5497              22.6945             28.0027             
3218      2.0466              5.3535              17.3702             24.8352             
3219      2.9704              7.7265              13.5790             38.3883             
3220      1.9655              4.4963              20.0676             26.6035             
3222      1.9246              4.6304              25.4412             32.0697             
3223      4.5236              8.0317              34.1380             53.5007             
3224      6.0107              7.1102              21.1785             74.6661             
3225      4.6617              7.6843              7.3903              81.9980             
3226      0.5577              8.0050              30.9794             39.6080             
3227      3.7932              7.6448              24.6286             64.1647             
3228      4.0145              11.3579             7.8731              72.0051             
3229      2.5912              4.6612              17.6546             24.9718             
3230      1.9893              5.2572              20.4048             27.7197             
3232      1.9566              5.5183              16.8235             24.3570             
3233      2.8731              5.8086              12.5231             36.8617             
3234      1.1577              5.8149              19.8137             26.8495             
3235      2.0486              5.6520              21.9272             29.8065             
3237      3.1713              6.7859              23.3836             53.1385             
3239      3.1573              13.2409             17.1298             42.2867             
3240      11.4165             13.9800             13.4141             55.5902             
3241      0.2673              6.7299              26.3885             33.4479             
3242      2.6789              6.9053              20.5161             30.1686             
3243      2.2005              7.9614              18.3082             28.5396             
3245      2.6984              11.5146             17.9471             46.4558             
3246      1.7941              8.8794              16.2526             27.0011             
3247      2.7058              8.2188              10.7053             37.6595             
3248      1.2250              5.7185              23.0817             30.1070             
3249      3.5402              7.3883              13.4040             43.4566             
3250      0.9158              6.8139              15.2488             23.9425             
3251      2.5383              4.5086              22.3189             29.4349             
3252      0.8832              6.6249              15.4596             23.7277             
3254      3.6844              15.7417             21.4234             43.1447             
3255      2.9576              7.5996              15.0892             58.2055             
3256      2.0772              6.9027              16.0036             25.0476             
3257      1.8188              6.5079              24.4680             32.8616             
3259      3.0660              7.5180              14.5955             47.4260             
3260      1.3139              6.6014              18.0674             26.0501             
3261      3.7247              5.2701              15.4013             41.3654             
3262      0.7897              4.8973              24.1193             29.8782             
3263      2.0598              12.3133             19.7110             38.5372             
