index   ul_delay_ms   duration_ms   packet_size  sync_rtt_ms
111     7.57          35.26         100000      6.55      
112     14.18         36.36         100000      6.55      
113     13.44         30.22         100000      6.55      
114     12.16         32.51         100000      7.23      
115     13.33         99.38         100000      7.23      
116     15.09         30.34         100000      7.23      
117     11.53         103.51        100000      8.47      
118     12.14         115.38        100000      8.47      
119     14.55         107.71        100000      8.47      
120     18.67         95.64         100000      6.94      
121     14.08         87.60         100000      6.94      
122     12.18         112.52        100000      6.94      
123     11.18         97.42         100000      6.94      
124     15.40         118.46        100000      6.53      
125     15.19         27.62         100000      6.53      
126     11.76         99.48         100000      6.53      
127     12.06         98.47         100000      7.78      
128     12.82         30.31         100000      7.78      
129     13.05         98.65         100000      7.78      
130     11.95         114.63        100000      6.39      
131     14.78         30.26         100000      6.39      
132     15.47         32.42         100000      6.39      
133     14.94         32.81         100000      8.75      
134     14.36         35.17         100000      8.75      
135     16.33         41.28         100000      8.75      
136     15.94         92.74         100000      8.75      
137     15.82         30.26         100000      7.53      
138     12.46         30.12         100000      7.53      
139     11.41         120.46        100000      7.53      
140     19.81         89.65         100000      8.89      
141     15.22         105.38        100000      8.89      
142     15.92         32.61         100000      8.89      
143     18.51         40.69         100000      8.43      
144     10.35         33.36         100000      8.43      
145     11.97         100.52        100000      8.43      
146     12.65         88.79         100000      8.43      
147     11.94         112.33        100000      6.23      
148     13.89         35.12         100000      6.23      
149     15.72         35.23         100000      6.23      
150     11.86         34.33         100000      7.31      
151     13.19         105.33        100000      7.31      
152     15.21         110.54        100000      7.31      
153     13.79         157.54        100000      8.39      
154     11.68         111.38        100000      8.39      
155     14.99         37.62         100000      8.39      
156     11.99         33.00         100000      7.57      
157     15.70         167.26        100000      7.57      
158     14.08         108.59        100000      7.57      
159     13.44         94.52         100000      7.57      
160     11.96         105.64        100000      7.62      
161     12.62         35.21         100000      7.62      
162     11.69         35.15         100000      7.62      
163     12.59         37.26         100000      7.32      
164     13.70         112.60        100000      7.32      
165     13.34         157.38        100000      7.32      
166     16.31         97.60         100000      6.50      
167     15.65         100.55        100000      6.50      
168     14.26         98.48         100000      6.50      
169     12.80         112.37        100000      6.50      
170     19.28         155.53        100000      7.86      
171     14.24         102.62        100000      7.86      
172     14.33         157.41        100000      7.86      
173     10.81         52.45         100000      5.91      
174     10.37         32.84         100000      5.91      
175     14.88         35.36         100000      5.91      
176     13.65         30.11         100000      7.67      
177     10.73         96.48         100000      7.67      
178     11.26         31.44         100000      7.67      
179     11.03         34.29         100000      7.67      
180     14.00         108.50        100000      8.57      
181     12.73         37.79         100000      8.57      
182     11.92         30.08         100000      8.57      
183     15.85         32.84         100000      6.73      
184     19.23         107.45        100000      6.73      
185     12.24         98.18         100000      6.73      
186     12.90         42.56         100000      7.74      
187     7.04          35.08         100000      7.74      
188     10.20         27.73         100000      7.74      
189     14.90         32.79         100000      7.74      
190     12.18         87.65         100000      6.59      
191     14.57         87.60         100000      6.59      
192     14.97         98.34         100000      6.59      
193     10.20         95.12         100000      9.81      
194     12.01         37.66         100000      9.81      
195     11.47         32.68         100000      9.81      
196     10.42         30.18         100000      6.73      
197     19.21         29.31         100000      6.73      
198     12.74         30.14         100000      6.73      
199     13.79         35.16         100000      6.92      
200     14.65         35.16         100000      6.92      
201     9.49          32.62         100000      6.92      
202     17.49         93.60         100000      6.92      
203     13.17         37.65         100000      7.28      
204     14.68         98.56         100000      7.28      
205     32.36         143.47        100000      7.28      
206     11.60         158.84        100000      7.52      
207     18.77         98.62         100000      7.52      
208     7.98          32.83         100000      7.52      
209     7.69          35.36         100000      7.02      
210     10.99         32.98         100000      7.02      
211     15.02         27.82         100000      7.02      
212     13.09         37.82         100000      7.02      
213     13.70         36.47         100000      6.82      
214     13.25         30.14         100000      6.82      
215     11.97         162.58        100000      6.82      
216     7.96          102.44        100000      10.45     
217     12.26         93.56         100000      10.45     
218     11.62         35.34         100000      10.45     
219     16.03         88.59         100000      8.88      
220     22.51         100.67        100000      8.88      
221     10.25         100.46        100000      8.88      
222     7.96          25.44         100000      8.88      
223     21.35         30.38         100000      6.75      
224     10.93         32.46         100000      6.75      
225     7.04          32.61         100000      6.75      
226     13.67         37.40         100000      6.73      
227     14.55         25.31         100000      6.73      
228     27.74         102.57        100000      6.73      
229     8.26          35.07         100000      6.83      
230     12.68         30.10         100000      6.83      
231     12.87         32.75         100000      6.83      
232     30.47         86.44         100000      6.83      
233     19.04         82.61         100000      8.72      
234     13.37         33.48         100000      8.72      
235     7.52          30.12         100000      8.72      
236     9.74          27.74         100000      7.04      
237     14.62         93.59         100000      7.04      
238     11.10         162.54        100000      7.04      
239     14.63         102.49        100000      6.14      
240     14.72         175.44        100000      6.14      
241     13.36         32.56         100000      6.14      
242     12.10         32.72         100000      6.98      
243     13.66         30.37         100000      6.98      
244     11.19         30.28         100000      6.98      
245     14.77         37.77         100000      6.98      
246     12.40         30.29         100000      7.52      
247     11.55         27.77         100000      7.52      
248     14.90         88.46         100000      7.52      
249     47.50         83.43         100000      7.08      
250     14.33         102.62        100000      7.08      
251     12.38         88.69         100000      7.08      
252     14.70         110.70        100000      7.58      
253     11.96         33.44         100000      7.58      
254     18.98         32.59         100000      7.58      
255     6.63          40.16         100000      7.58      
256     13.11         114.50        100000      5.83      
257     24.09         148.46        100000      5.83      
258     17.55         167.61        100000      5.83      
259     6.88          27.79         100000      6.85      
260     20.09         83.63         100000      6.85      
261     17.17         98.56         100000      6.85      
262     7.30          97.40         100000      6.98      
263     11.73         25.28         100000      6.98      
264     9.72          30.13         100000      6.98      
265     8.74          32.67         100000      7.15      
266     13.03         107.46        100000      7.15      
267     11.87         93.68         100000      7.15      
268     15.00         102.23        100000      7.15      
269     14.40         98.47         100000      7.59      
270     14.37         92.62         100000      7.59      
271     14.43         88.33         100000      7.59      
272     7.10          38.54         100000      7.25      
273     5.78          41.34         100000      7.25      
274     5.60          117.51        100000      7.25      
275     13.45         108.56        100000      7.59      
276     22.05         23.08         100000      7.59      
277     21.24         32.65         100000      7.59      
278     13.20         37.72         100000      7.59      
279     12.94         30.25         100000      7.23      
280     14.15         27.75         100000      7.23      
281     35.04         45.25         100000      7.23      
282     17.81         103.48        100000      8.41      
283     12.29         92.45         100000      8.41      
284     15.25         94.41         100000      8.41      
285     17.42         175.44        100000      9.53      
286     15.73         48.33         100000      9.53      
287     14.44         27.65         100000      9.53      
288     13.93         102.56        100000      9.53      
289     11.09         98.38         100000      6.83      
290     11.87         27.52         100000      6.83      
291     12.27         25.26         100000      6.83      
292     15.76         22.87         100000      10.09     
293     14.96         25.36         100000      10.09     
294     16.22         35.45         100000      10.09     
295     12.40         27.84         100000      6.65      
296     13.26         119.53        100000      6.65      
297     12.70         113.67        100000      6.65      
298     12.73         105.75        100000      6.65      
299     12.76         110.92        100000      8.23      
300     11.09         117.29        100000      8.23      
