index   ul_delay_ms   duration_ms   packet_size  sync_rtt_ms
58      12.09         5.08          5000        6.35      
59      12.16         5.16          5000        6.35      
60      19.71         5.26          5000        6.35      
61      9.58          5.05          5000        7.19      
62      12.86         5.27          5000        7.19      
63      14.15         5.15          5000        7.19      
64      12.62         5.07          5000        7.19      
65      13.53         5.20          5000        6.71      
66      11.26         5.23          5000        6.71      
67      17.51         5.06          5000        6.71      
68      11.90         5.11          5000        6.94      
69      13.02         5.23          5000        6.94      
70      13.82         5.19          5000        6.94      
71      12.06         5.09          5000        7.73      
72      11.41         5.14          5000        7.73      
73      12.85         5.04          5000        7.73      
74      7.74          5.16          5000        7.73      
75      11.99         5.18          5000        9.64      
76      11.71         5.30          5000        9.64      
77      11.52         5.52          5000        9.64      
78      12.02         5.05          5000        7.91      
79      14.50         5.15          5000        7.91      
80      14.41         5.09          5000        7.91      
81      10.66         4.96          5000        6.53      
82      20.72         5.22          5000        6.53      
83      15.51         5.12          5000        6.53      
84      14.60         5.26          5000        8.12      
85      16.21         5.27          5000        8.12      
86      16.76         5.28          5000        8.12      
87      15.46         5.16          5000        8.12      
88      12.93         4.84          5000        7.59      
89      12.68         5.21          5000        7.59      
90      15.42         5.16          5000        7.59      
91      12.76         5.17          5000        6.83      
92      15.38         5.09          5000        6.83      
93      15.02         5.11          5000        6.83      
94      12.89         5.17          5000        7.99      
95      8.24          5.16          5000        7.99      
96      13.69         5.14          5000        7.99      
97      13.20         5.19          5000        7.99      
98      20.75         5.23          5000        6.82      
99      6.71          5.14          5000        6.82      
100     21.33         5.13          5000        6.82      
101     15.90         5.20          5000        7.19      
102     15.67         5.23          5000        7.19      
103     15.25         5.10          5000        7.19      
104     13.13         5.11          5000        8.94      
105     11.89         5.20          5000        8.94      
106     11.74         5.11          5000        8.94      
107     11.41         5.16          5000        8.94      
108     13.94         5.18          5000        7.74      
109     14.00         4.95          5000        7.74      
110     15.72         4.89          5000        7.74      
111     16.61         5.17          5000        7.66      
112     15.96         5.21          5000        7.66      
113     12.20         5.02          5000        7.66      
114     11.67         5.37          5000        6.85      
115     10.73         5.45          5000        6.85      
116     10.53         5.31          5000        6.85      
117     13.66         5.28          5000        6.85      
118     15.73         5.15          5000        7.51      
119     6.15          5.14          5000        7.51      
120     18.00         5.03          5000        7.51      
121     15.22         5.04          5000        12.41     
122     10.08         4.95          5000        12.41     
123     22.37         4.89          5000        12.41     
124     8.68          5.15          5000        7.82      
125     8.53          5.32          5000        7.82      
126     13.18         5.20          5000        7.82      
127     14.78         4.97          5000        7.82      
128     13.81         4.89          5000        6.95      
129     9.12          5.10          5000        6.95      
130     11.63         4.88          5000        6.95      
131     6.63          5.05          5000        7.18      
132     21.34         5.04          5000        7.18      
133     13.68         5.13          5000        7.18      
134     12.58         4.82          5000        7.32      
135     12.67         4.95          5000        7.32      
136     18.23         5.22          5000        7.32      
137     8.83          4.88          5000        7.32      
138     10.81         5.11          5000        7.02      
139     13.88         5.31          5000        7.02      
140     13.99         4.79          5000        7.02      
141     18.97         5.12          5000        7.64      
142     13.80         5.23          5000        7.64      
143     11.42         4.99          5000        7.64      
144     14.19         5.22          5000        7.27      
145     19.45         5.06          5000        7.27      
146     13.26         4.99          5000        7.27      
147     13.89         5.23          5000        7.27      
148     21.45         5.14          5000        9.97      
149     14.86         5.08          5000        9.97      
150     20.27         5.12          5000        9.97      
151     11.71         5.24          5000        6.28      
152     6.49          5.11          5000        6.28      
153     11.53         4.86          5000        6.28      
154     15.26         5.02          5000        7.99      
155     14.11         5.04          5000        7.99      
156     13.07         5.16          5000        7.99      
157     19.08         5.18          5000        7.99      
158     19.43         5.25          5000        6.19      
159     13.47         5.18          5000        6.19      
160     14.88         5.14          5000        6.19      
161     16.09         5.21          5000        5.90      
162     6.16          10.12         5000        5.90      
163     8.34          5.17          5000        5.90      
164     13.30         5.15          5000        6.67      
165     15.07         5.23          5000        6.67      
166     15.56         5.07          5000        6.67      
167     20.76         4.94          5000        6.67      
168     12.89         5.10          5000        8.03      
169     14.73         5.11          5000        8.03      
170     19.98         5.13          5000        8.03      
171     7.42          5.21          5000        7.93      
172     13.71         5.30          5000        7.93      
173     8.97          5.06          5000        7.93      
174     9.78          5.19          5000        9.29      
175     10.10         5.13          5000        9.29      
176     16.07         5.10          5000        9.29      
177     15.33         5.08          5000        9.29      
178     14.47         5.17          5000        7.13      
179     8.56          5.30          5000        7.13      
180     13.75         4.91          5000        7.13      
181     15.33         5.06          5000        7.36      
182     12.82         5.20          5000        7.36      
183     6.45          15.02         5000        7.36      
184     17.07         5.17          5000        12.95     
185     19.12         5.08          5000        12.95     
186     10.13         5.18          5000        12.95     
187     11.43         5.26          5000        12.95     
188     13.03         5.10          5000        7.62      
189     12.50         5.18          5000        7.62      
190     13.63         5.16          5000        7.62      
191     13.29         4.99          5000        9.93      
192     17.41         5.05          5000        9.93      
193     17.36         4.94          5000        9.93      
194     8.16          5.48          5000        7.01      
195     6.70          5.17          5000        7.01      
196     13.27         5.36          5000        7.01      
197     13.33         5.23          5000        7.01      
198     11.87         4.99          5000        6.30      
199     7.75          5.05          5000        6.30      
200     6.25          10.08         5000        6.30      
201     14.19         4.95          5000        6.66      
202     13.65         5.23          5000        6.66      
203     13.01         5.16          5000        6.66      
204     15.88         5.20          5000        6.96      
205     20.68         5.13          5000        6.96      
206     12.60         5.00          5000        6.96      
207     10.27         5.25          5000        6.96      
208     12.07         5.27          5000        8.96      
209     16.69         5.17          5000        8.96      
210     14.68         5.18          5000        8.96      
211     13.77         5.16          5000        8.68      
212     12.66         4.88          5000        8.68      
213     12.82         5.17          5000        8.68      
214     14.75         4.97          5000        6.70      
215     14.74         4.92          5000        6.70      
216     13.00         5.22          5000        6.70      
217     15.93         4.82          5000        6.70      
218     8.73          5.09          5000        8.72      
219     6.15          5.16          5000        8.72      
220     10.69         5.07          5000        8.72      
221     13.88         5.18          5000        8.93      
222     21.04         5.13          5000        8.93      
223     16.25         5.15          5000        8.93      
224     14.99         10.14         5000        8.36      
225     9.79          5.13          5000        8.36      
226     12.71         5.16          5000        8.36      
227     12.39         5.14          5000        8.36      
228     15.98         5.01          5000        8.07      
229     15.47         5.20          5000        8.07      
230     15.91         5.10          5000        8.07      
231     15.20         4.99          5000        6.66      
232     10.84         5.09          5000        6.66      
233     12.26         5.13          5000        6.66      
234     14.34         4.77          5000        7.25      
235     9.15          5.37          5000        7.25      
236     13.85         5.31          5000        7.25      
237     13.66         5.19          5000        7.25      
238     10.05         5.25          5000        7.68      
239     9.99          5.12          5000        7.68      
240     17.02         5.23          5000        7.68      
241     15.64         5.10          5000        7.28      
242     6.28          15.25         5000        7.28      
243     8.25          5.00          5000        7.28      
244     13.04         5.13          5000        7.21      
245     14.65         5.28          5000        7.21      
246     18.24         5.10          5000        7.21      
247     14.63         5.12          5000        7.21      
248     16.40         4.99          5000        11.59     
249     15.80         5.31          5000        11.59     
250     16.43         4.99          5000        11.59     
251     13.91         5.46          5000        7.41      
252     15.14         5.32          5000        7.41      
253     10.16         5.02          5000        7.41      
254     11.52         5.19          5000        6.46      
255     16.27         5.27          5000        6.46      
256     16.31         4.92          5000        6.46      
257     10.86         5.17          5000        6.46      
258     16.35         5.19          5000        6.98      
259     11.92         4.83          5000        6.98      
260     12.64         5.15          5000        6.98      
261     7.77          4.98          5000        6.59      
262     14.77         5.45          5000        6.59      
263     14.58         5.20          5000        6.59      
264     7.82          5.07          5000        7.82      
265     11.15         5.19          5000        7.82      
266     12.58         5.11          5000        7.82      
267     12.54         5.00          5000        7.82      
268     15.35         5.12          5000        9.99      
269     14.98         5.01          5000        9.99      
270     17.90         4.91          5000        9.99      
271     17.89         5.20          5000        6.98      
272     15.03         5.08          5000        6.98      
273     11.42         5.10          5000        6.98      
274     12.86         5.25          5000        7.45      
275     12.90         5.22          5000        7.45      
276     12.95         5.06          5000        7.45      
277     14.76         5.13          5000        7.79      
278     15.37         4.96          5000        7.79      
279     11.68         5.26          5000        7.79      
280     13.55         4.86          5000        7.79      
281     8.67          5.42          5000        7.73      
282     20.32         5.07          5000        7.73      
283     8.36          5.08          5000        7.73      
284     13.32         4.86          5000        7.83      
285     13.53         5.28          5000        7.83      
286     6.35          4.92          5000        7.83      
287     14.37         5.06          5000        7.40      
288     21.13         5.02          5000        7.40      
289     12.79         5.21          5000        7.40      
290     13.61         5.27          5000        7.40      
291     13.91         5.07          5000        8.04      
292     7.53          5.05          5000        8.04      
293     12.45         5.23          5000        8.04      
294     14.79         5.18          5000        7.04      
295     13.32         5.08          5000        7.04      
296     10.99         5.17          5000        7.04      
297     17.23         5.34          5000        6.74      
298     13.28         4.84          5000        6.74      
299     16.34         4.80          5000        6.74      
300     15.65         5.07          5000        6.74      
