index   ul_delay_ms   duration_ms   packet_size  sync_rtt_ms
74      6.68          7.50          10000       8.47      
75      13.36         12.48         10000       8.47      
76      8.19          7.62          10000       8.47      
77      18.07         7.66          10000       8.47      
78      12.28         10.24         10000       7.04      
79      10.78         5.16          10000       7.04      
80      12.71         5.28          10000       7.04      
81      12.59         5.23          10000       6.53      
82      18.66         7.48          10000       6.53      
83      13.09         7.64          10000       6.53      
84      20.07         7.57          10000       9.78      
85      14.66         7.41          10000       9.78      
86      14.21         7.70          10000       9.78      
87      14.32         7.51          10000       9.78      
88      11.96         5.21          10000       7.82      
89      7.72          7.62          10000       7.82      
90      12.81         7.70          10000       7.82      
91      11.40         5.14          10000       12.65     
92      6.43          7.59          10000       12.65     
93      8.31          7.50          10000       12.65     
94      10.15         7.65          10000       6.46      
95      14.81         7.63          10000       6.46      
96      18.00         10.10         10000       6.46      
97      12.77         7.19          10000       6.46      
98      11.98         7.49          10000       8.20      
99      14.38         7.40          10000       8.20      
100     20.07         7.59          10000       8.20      
101     10.82         5.13          10000       7.37      
102     13.08         10.35         10000       7.37      
103     12.20         5.18          10000       7.37      
104     14.69         4.95          10000       7.86      
105     12.28         5.23          10000       7.86      
106     12.03         5.27          10000       7.86      
107     9.54          5.12          10000       7.86      
108     13.62         5.00          10000       6.89      
109     13.52         5.10          10000       6.89      
110     13.14         5.19          10000       6.89      
111     18.51         10.28         10000       7.27      
112     15.03         10.18         10000       7.27      
113     14.94         7.44          10000       7.27      
114     14.28         5.25          10000       7.92      
115     13.94         7.50          10000       7.92      
116     23.48         7.56          10000       7.92      
117     18.11         7.67          10000       7.92      
118     15.15         10.23         10000       6.49      
119     15.06         5.21          10000       6.49      
120     9.03          5.28          10000       6.49      
121     15.39         12.52         10000       8.86      
122     7.06          7.59          10000       8.86      
123     11.42         7.54          10000       8.86      
124     16.22         7.40          10000       10.06     
125     15.81         7.48          10000       10.06     
126     20.48         7.57          10000       10.06     
127     16.49         7.54          10000       10.06     
128     19.95         7.62          10000       6.55      
129     14.05         7.59          10000       6.55      
130     8.15          7.43          10000       6.55      
131     7.66          7.60          10000       7.97      
132     7.34          12.58         10000       7.97      
133     7.38          7.64          10000       7.97      
134     17.04         7.75          10000       7.63      
135     14.57         5.23          10000       7.63      
136     14.46         5.16          10000       7.63      
137     10.72         10.18         10000       7.63      
138     14.82         7.63          10000       7.49      
139     14.15         7.79          10000       7.49      
140     16.64         7.43          10000       7.49      
141     19.00         10.07         10000       8.09      
142     13.44         4.98          10000       8.09      
143     10.24         7.40          10000       8.09      
144     9.96          5.14          10000       7.33      
145     9.54          7.50          10000       7.33      
146     8.53          5.31          10000       7.33      
147     13.00         5.12          10000       7.16      
148     10.87         7.55          10000       7.16      
149     14.46         5.11          10000       7.16      
150     14.45         5.23          10000       7.16      
151     14.72         7.51          10000       7.22      
152     14.08         5.30          10000       7.22      
153     18.98         12.44         10000       7.22      
154     9.91          5.10          10000       8.87      
155     15.73         5.22          10000       8.87      
156     10.04         5.10          10000       8.87      
157     14.41         5.30          10000       7.78      
158     19.53         10.25         10000       7.78      
159     10.03         7.56          10000       7.78      
160     9.59          7.67          10000       7.78      
161     14.18         7.41          10000       7.13      
162     13.87         5.26          10000       7.13      
163     13.33         7.57          10000       7.13      
164     12.36         7.49          10000       7.67      
165     17.08         7.52          10000       7.67      
166     12.12         7.48          10000       7.67      
167     13.26         5.17          10000       8.21      
168     11.17         12.62         10000       8.21      
169     7.68          5.20          10000       8.21      
170     12.38         10.06         10000       8.21      
171     11.65         7.55          10000       5.79      
172     11.40         5.26          10000       5.79      
173     11.32         7.44          10000       5.79      
174     11.94         7.41          10000       6.97      
175     12.34         7.53          10000       6.97      
176     12.89         7.58          10000       6.97      
177     12.50         7.59          10000       6.49      
178     10.01         7.38          10000       6.49      
179     9.82          7.61          10000       6.49      
180     9.83          7.52          10000       6.49      
181     10.71         5.10          10000       9.93      
182     15.39         7.59          10000       9.93      
183     11.91         5.12          10000       9.93      
184     11.20         5.10          10000       9.35      
185     5.55          10.16         10000       9.35      
186     5.46          10.34         10000       9.35      
187     15.01         7.63          10000       7.12      
188     14.33         7.44          10000       7.12      
189     13.98         5.09          10000       7.12      
190     13.26         7.50          10000       7.12      
191     12.58         5.31          10000       7.04      
192     12.66         7.44          10000       7.04      
193     12.06         7.55          10000       7.04      
194     6.74          5.23          10000       8.63      
195     11.47         7.42          10000       8.63      
196     10.84         7.61          10000       8.63      
197     11.46         7.55          10000       8.20      
198     5.97          10.19         10000       8.20      
199     15.05         7.50          10000       8.20      
200     15.08         7.47          10000       8.20      
201     13.18         12.56         10000       7.35      
202     12.34         7.56          10000       7.35      
203     13.61         5.26          10000       7.35      
204     14.97         7.50          10000       8.53      
205     16.34         5.21          10000       8.53      
206     15.49         5.24          10000       8.53      
207     5.67          5.20          10000       6.77      
208     9.48          10.24         10000       6.77      
209     14.04         5.24          10000       6.77      
210     18.46         12.46         10000       6.77      
211     9.26          5.24          10000       7.64      
212     14.15         5.12          10000       7.64      
213     9.25          5.19          10000       7.64      
214     14.96         12.51         10000       7.75      
215     9.68          7.54          10000       7.75      
216     14.16         5.16          10000       7.75      
217     15.30         5.24          10000       6.77      
218     13.75         4.90          10000       6.77      
219     13.14         7.32          10000       6.77      
220     7.97          5.18          10000       6.77      
221     11.94         7.53          10000       6.70      
222     12.05         12.43         10000       6.70      
223     11.63         7.59          10000       6.70      
224     11.44         7.37          10000       7.16      
225     6.12          7.52          10000       7.16      
226     15.59         7.78          10000       7.16      
227     15.10         7.62          10000       8.17      
228     15.74         12.59         10000       8.17      
229     13.54         10.13         10000       8.17      
230     17.12         7.45          10000       8.17      
231     13.94         5.09          10000       6.94      
232     8.42          5.24          10000       6.94      
233     8.39          5.35          10000       6.94      
234     13.21         7.39          10000       6.94      
235     17.82         7.44          10000       6.94      
236     9.51          10.15         10000       6.94      
237     15.32         12.39         10000       7.41      
238     11.16         5.29          10000       7.41      
239     13.47         7.49          10000       7.41      
240     7.58          5.19          10000       7.56      
241     11.37         7.44          10000       7.56      
242     14.48         7.43          10000       7.56      
243     11.05         5.17          10000       7.56      
244     8.58          10.11         10000       8.44      
245     13.20         5.19          10000       8.44      
246     12.43         5.32          10000       8.44      
247     10.71         10.09         10000       10.80     
248     13.21         10.16         10000       10.80     
249     12.53         5.42          10000       10.80     
250     12.62         5.16          10000       6.65      
251     17.21         5.04          10000       6.65      
252     11.02         5.16          10000       6.65      
253     11.01         5.16          10000       6.65      
254     13.27         5.37          10000       8.78      
255     8.08          5.29          10000       8.78      
256     12.89         12.35         10000       8.78      
257     11.88         5.00          10000       7.26      
258     19.03         5.28          10000       7.26      
259     13.26         7.65          10000       7.26      
260     12.57         7.43          10000       7.99      
261     11.94         7.47          10000       7.99      
262     11.79         7.48          10000       7.99      
263     11.53         10.11         10000       7.99      
264     13.36         5.01          10000       7.15      
265     9.50          5.31          10000       7.15      
266     5.51          10.15         10000       7.15      
267     14.09         10.11         10000       6.57      
268     15.15         7.54          10000       6.57      
269     12.55         7.53          10000       6.57      
270     9.75          25.23         10000       7.60      
271     13.73         7.37          10000       7.60      
272     13.15         5.27          10000       7.60      
273     12.96         7.62          10000       7.60      
274     7.05          12.79         10000       8.20      
275     12.92         7.56          10000       8.20      
276     11.79         7.36          10000       8.20      
277     19.68         7.60          10000       6.78      
278     15.90         12.34         10000       6.78      
279     11.76         7.41          10000       6.78      
280     11.94         7.62          10000       7.75      
281     11.04         5.36          10000       7.75      
282     11.68         4.98          10000       7.75      
283     8.49          12.57         10000       7.75      
284     9.00          10.21         10000       9.82      
285     9.89          5.16          10000       9.82      
286     12.53         5.06          10000       9.82      
287     14.48         5.17          10000       7.61      
288     6.95          10.26         10000       7.61      
289     16.48         5.26          10000       7.61      
290     11.13         10.27         10000       9.71      
291     12.80         5.30          10000       9.71      
292     12.92         10.23         10000       9.71      
293     12.89         5.09          10000       9.71      
294     13.84         5.38          10000       7.55      
295     10.04         5.07          10000       7.55      
296     5.85          5.19          10000       7.55      
297     14.55         10.14         10000       10.31     
298     13.34         7.52          10000       10.31     
299     12.88         5.16          10000       10.31     
300     12.98         5.02          10000       8.45      
