index   ul_delay_ms   duration_ms   packet_size  sync_rtt_ms
97      15.84         16.46         10000       6.78      
98      14.67         16.17         10000       6.78      
99      13.15         22.43         10000       6.78      
100     11.48         14.33         10000       6.78      
101     30.13         32.56         10000       6.43      
102     13.32         9.90          10000       6.43      
103     34.86         17.82         10000       6.43      
104     16.32         9.15          10000       6.43      
105     31.69         18.24         10000       6.43      
106     11.67         14.87         10000       6.62      
107     21.14         13.81         10000       6.62      
108     14.45         9.09          10000       6.62      
109     17.59         10.41         10000       6.62      
110     11.26         15.14         10000       6.62      
111     14.73         16.70         10000       6.12      
112     14.29         9.10          10000       6.12      
113     11.99         29.70         10000       6.12      
114     15.71         17.19         10000       6.12      
115     13.70         16.74         10000       6.12      
116     12.06         10.06         10000       6.25      
117     15.48         9.26          10000       6.25      
118     15.53         9.41          10000       6.25      
119     13.52         23.24         10000       6.25      
120     11.84         14.39         10000       6.25      
121     14.38         9.69          10000       6.29      
122     15.26         8.66          10000       6.29      
123     14.93         8.52          10000       6.29      
124     16.40         23.85         10000       6.29      
125     11.66         15.22         10000       6.29      
126     14.65         22.80         10000       6.21      
127     13.37         14.90         10000       6.21      
128     31.76         10.39         10000       6.21      
129     15.31         9.15          10000       6.21      
130     28.47         8.91          10000       6.21      
131     16.66         16.62         10000       6.46      
132     25.27         9.09          10000       6.46      
133     14.48         16.62         10000       6.46      
134     22.65         9.57          10000       6.46      
135     11.98         14.36         10000       6.46      
136     19.89         9.08          10000       6.21      
137     14.10         14.03         10000       6.21      
138     16.66         10.38         10000       6.21      
139     15.06         9.36          10000       6.21      
140     12.36         14.68         10000       6.21      
141     12.19         15.15         10000       6.40      
142     14.06         9.70          10000       6.40      
143     14.15         13.60         10000       6.40      
144     12.38         15.88         10000       6.40      
145     15.39         9.87          10000       6.40      
146     39.23         0.12          10000       6.32      
147     25.46         9.45          10000       6.32      
148     17.55         9.23          10000       6.32      
149     16.19         26.35         10000       6.32      
150     13.78         9.38          10000       6.32      
151     11.94         27.22         10000       6.75      
152     13.66         9.26          10000       6.75      
153     14.68         21.86         10000       6.75      
154     12.22         9.76          10000       6.75      
155     31.38         9.30          10000       6.75      
156     15.80         9.85          10000       6.64      
157     29.01         9.18          10000       6.64      
158     12.45         14.08         10000       6.64      
159     26.23         8.94          10000       6.64      
160     15.38         9.23          10000       6.64      
161     23.63         19.73         10000       6.18      
162     13.30         9.07          10000       6.18      
163     10.97         21.83         10000       6.18      
164     14.27         17.35         10000       6.18      
165     16.72         9.78          10000       6.18      
166     14.58         16.73         10000       6.18      
167     15.90         9.28          10000       6.18      
168     17.41         6.24          10000       6.18      
169     12.45         22.31         10000       6.18      
170     14.26         16.67         10000       6.18      
171     13.52         9.49          10000       6.21      
172     16.49         17.60         10000       6.21      
173     21.52         9.13          10000       6.21      
174     14.81         8.94          10000       6.21      
175     18.24         9.73          10000       6.21      
176     11.13         40.02         10000       6.23      
177     14.57         18.45         10000       6.23      
178     14.08         34.17         10000       6.23      
179     12.87         8.81          10000       6.23      
180     17.04         20.52         10000       6.23      
181     18.87         5.32          10000       6.48      
182     13.21         28.87         10000       6.48      
183     11.33         14.95         10000       6.48      
184     30.22         9.32          10000       6.48      
185     14.52         9.87          10000       6.48      
186     28.08         8.28          10000       6.25      
187     14.98         10.69         10000       6.25      
188     12.15         14.96         10000       6.25      
189     15.43         17.48         10000       6.25      
190     15.80         18.34         10000       6.25      
191     13.69         9.53          10000       6.24      
192     16.44         9.54          10000       6.24      
193     15.97         9.73          10000       6.24      
194     12.73         10.01         10000       6.24      
195     11.32         14.81         10000       6.24      
196     14.27         18.15         10000       6.58      
197     12.87         16.48         10000       6.58      
198     13.67         8.74          10000       6.58      
199     15.92         17.12         10000       6.58      
200     14.56         10.88         10000       6.58      
201     12.93         17.62         10000       6.41      
202     16.53         9.14          10000       6.41      
203     16.12         26.65         10000       6.41      
204     15.05         15.86         10000       6.41      
205     13.30         34.44         10000       6.41      
206     16.46         9.11          10000       6.35      
207     15.44         20.57         10000       6.35      
208     13.57         17.50         10000       6.35      
209     32.64         8.78          10000       6.35      
210     16.78         16.94         10000       6.35      
211     29.12         17.62         10000       6.29      
212     13.47         10.26         10000       6.29      
213     16.76         10.05         10000       6.29      
214     13.02         16.54         10000       6.29      
215     12.40         14.06         10000       6.29      
216     15.30         17.80         10000       6.39      
217     14.56         17.44         10000       6.39      
218     17.06         9.92          10000       6.39      
219     11.87         22.66         10000       6.39      
220     14.25         10.26         10000       6.39      
221     12.87         14.59         10000       6.55      
222     13.33         10.22         10000       6.55      
223     12.60         9.72          10000       6.55      
224     16.49         9.26          10000       6.55      
225     14.11         11.06         10000       6.55      
226     13.70         8.90          10000       6.18      
227     12.53         13.47         10000       6.18      
228     15.35         9.09          10000       6.18      
229     13.46         17.40         10000       6.18      
230     12.59         9.82          10000       6.18      
231     11.07         21.11         10000       6.22      
232     14.67         25.86         10000       6.22      
233     13.33         9.86          10000       6.22      
234     12.87         32.99         10000       6.22      
235     16.16         9.70          10000       6.22      
236     15.24         29.43         10000       6.47      
237     13.97         10.01         10000       6.47      
238     11.86         15.15         10000       6.47      
239     14.76         9.40          10000       6.47      
240     13.59         9.26          10000       6.47      
241     15.95         10.06         10000       6.65      
242     14.99         8.86          10000       6.65      
243     17.66         11.30         10000       6.65      
244     12.98         22.40         10000       6.65      
245     15.23         16.91         10000       6.65      
246     13.86         18.19         10000       6.28      
247     14.42         17.95         10000       6.28      
248     17.35         9.87          10000       6.28      
249     15.41         8.72          10000       6.28      
250     14.66         12.77         10000       6.28      
251     12.45         9.17          10000       6.43      
252     16.67         10.65         10000       6.43      
253     15.18         9.07          10000       6.43      
254     14.15         9.77          10000       6.43      
255     12.25         23.03         10000       6.43      
256     21.14         4.23          10000       6.43      
257     14.12         10.30         10000       6.43      
258     17.51         9.07          10000       6.43      
259     16.05         26.40         10000       6.43      
260     14.44         9.27          10000       6.43      
261     13.88         25.66         10000       6.61      
262     16.77         9.28          10000       6.61      
263     14.36         9.51          10000       6.61      
264     11.89         23.06         10000       6.61      
265     15.50         9.73          10000       6.61      
266     15.88         17.30         10000       6.55      
267     11.27         21.13         10000       6.55      
268     20.47         4.65          10000       6.55      
269     14.36         9.48          10000       6.55      
270     15.32         8.94          10000       6.55      
271     13.01         26.05         10000       6.27      
272     16.02         15.97         10000       6.27      
273     18.91         9.94          10000       6.27      
274     13.07         13.63         10000       6.27      
275     16.47         10.40         10000       6.27      
276     15.12         9.03          10000       6.63      
277     13.92         14.22         10000       6.63      
278     13.32         21.74         10000       6.63      
279     16.80         18.39         10000       6.63      
280     15.02         17.38         10000       6.63      
281     14.39         8.81          10000       6.32      
282     13.43         22.42         10000       6.32      
283     11.47         14.29         10000       6.32      
284     23.92         30.58         10000       6.32      
285     21.32         17.38         10000       6.32      
286     16.99         34.48         10000       6.60      
287     16.59         8.49          10000       6.60      
288     13.17         9.44          10000       6.60      
289     15.69         8.68          10000       6.60      
290     12.97         9.32          10000       6.60      
291     12.95         21.00         10000       6.66      
292     15.02         9.30          10000       6.66      
293     14.71         17.44         10000       6.66      
294     19.62         14.93         10000       6.66      
295     13.27         17.39         10000       6.66      
296     16.52         8.36          10000       6.39      
297     13.86         9.91          10000       6.39      
298     23.74         8.56          10000       6.39      
299     17.00         16.28         10000       6.39      
300     20.03         14.05         10000       6.39      
301     13.22         10.09         10000       6.16      
302     17.72         13.05         10000       6.16      
303     15.28         9.74          10000       6.16      
304     13.87         9.29          10000       6.16      
305     12.55         22.18         10000       6.16      
306     16.03         10.70         10000       6.33      
307     15.01         8.92          10000       6.33      
308     12.51         23.55         10000       6.33      
309     15.76         17.79         10000       6.33      
310     14.82         9.64          10000       6.33      
311     12.26         39.64         10000       6.28      
312     13.89         17.53         10000       6.28      
313     14.28         12.40         10000       6.28      
314     16.38         16.06         10000       6.28      
315     14.69         10.10         10000       6.28      
316     17.43         13.45         10000       6.33      
317     11.88         14.95         10000       6.33      
318     14.78         16.86         10000       6.33      
319     13.49         10.46         10000       6.33      
320     11.88         14.87         10000       6.33      
321     15.37         9.53          10000       6.12      
322     15.87         9.67          10000       6.12      
323     24.52         9.14          10000       6.12      
324     12.98         9.38          10000       6.12      
325     22.10         15.50         10000       6.12      
326     14.13         9.82          10000       6.56      
327     18.37         21.03         10000       6.56      
328     11.34         14.59         10000       6.56      
329     15.06         9.11          10000       6.56      
330     13.19         10.12         10000       6.56      
331     11.76         23.07         10000       6.29      
332     15.75         9.89          10000       6.29      
333     14.70         8.74          10000       6.29      
334     12.35         9.79          10000       6.29      
335     11.54         15.01         10000       6.29      
336     15.30         8.85          10000       6.23      
337     12.61         9.51          10000       6.23      
338     15.24         17.43         10000       6.23      
339     13.96         17.52         10000       6.23      
340     17.47         17.60         10000       6.23      
341     12.05         14.42         10000       6.53      
342     12.78         14.82         10000       6.53      
343     18.72         11.27         10000       6.53      
344     14.00         9.26          10000       6.53      
345     15.97         15.44         10000       6.53      
346     31.37         9.77          10000       6.09      
347     15.27         16.74         10000       6.09      
348     29.29         15.31         10000       6.09      
349     16.89         9.39          10000       6.09      
350     25.80         9.81          10000       6.09      
351     14.83         8.68          10000       6.41      
352     24.05         8.85          10000       6.41      
353     17.13         9.44          10000       6.41      
354     20.56         9.64          10000       6.41      
355     14.64         8.39          10000       6.41      
356     34.12         10.91         10000       6.61      
357     15.76         17.25         10000       6.61      
358     15.29         16.49         10000       6.61      
359     13.83         9.26          10000       6.61      
360     17.59         9.49          10000       6.61      
361     13.86         9.29          10000       6.35      
362     12.83         10.15         10000       6.35      
363     15.94         9.31          10000       6.35      
364     14.61         9.82          10000       6.35      
365     12.67         9.07          10000       6.35      
366     16.97         17.71         10000       6.44      
367     13.99         17.76         10000       6.44      
368     14.00         16.49         10000       6.44      
369     12.70         13.98         10000       6.44      
370     15.76         8.79          10000       6.44      
371     15.99         21.74         10000       6.81      
372     15.00         10.29         10000       6.81      
373     13.99         21.21         10000       6.81      
374     12.25         14.99         10000       6.81      
375     31.77         16.36         10000       6.81      
376     15.01         9.66          10000       7.30      
377     29.78         29.96         10000       7.30      
378     16.97         8.60          10000       7.30      
379     25.05         9.09          10000       7.30      
380     12.77         9.66          10000       7.30      
381     21.61         8.95          10000       6.28      
382     14.54         9.97          10000       6.28      
383     19.30         9.49          10000       6.28      
384     12.25         15.92         10000       6.28      
385     16.04         16.64         10000       6.28      
386     19.67         16.94         10000       6.40      
387     12.02         14.53         10000       6.40      
388     12.92         15.31         10000       6.40      
389     13.52         24.87         10000       6.40      
390     14.42         24.99         10000       6.40      
391     13.28         9.85          10000       6.28      
392     11.83         21.50         10000       6.28      
393     14.42         9.86          10000       6.28      
394     14.11         9.79          10000       6.28      
395     13.43         8.91          10000       6.28      
396     12.39         49.91         10000       6.17      
397     11.01         31.38         10000       6.17      
398     14.82         53.57         10000       6.17      
399     13.37         14.38         10000       6.17      
400     16.55         39.34         10000       6.17      
