index   ul_delay_ms   duration_ms   packet_size  sync_rtt_ms
331     16.83         25.80         20000       6.51      
332     23.90         26.81         20000       6.51      
333     19.12         30.10         20000       6.61      
334     12.56         38.02         20000       6.61      
335     13.71         31.85         20000       6.61      
336     14.97         23.58         20000       6.61      
337     15.01         24.98         20000       6.61      
338     13.63         24.93         20000       6.30      
339     17.42         24.64         20000       6.30      
340     15.38         22.13         20000       6.30      
341     13.93         26.80         20000       6.30      
342     20.23         19.97         20000       6.30      
343     13.70         31.99         20000       6.53      
344     14.85         24.89         20000       6.53      
345     13.61         26.92         20000       6.53      
346     16.22         27.11         20000       6.53      
347     20.23         24.84         20000       6.53      
348     14.07         26.71         20000       6.73      
349     17.72         22.43         20000       6.73      
350     18.91         19.84         20000       6.73      
351     14.69         22.19         20000       6.73      
352     25.05         23.08         20000       6.73      
353     14.06         20.00         20000       6.17      
354     16.72         23.30         20000       6.17      
355     13.00         24.87         20000       6.17      
356     16.29         25.30         20000       6.17      
357     12.47         32.61         20000       6.17      
358     12.90         27.07         20000       6.27      
359     21.47         27.23         20000       6.27      
360     20.32         27.08         20000       6.27      
361     13.47         31.27         20000       6.27      
362     13.24         23.27         20000       6.27      
363     15.04         30.76         20000       6.44      
364     13.59         22.21         20000       6.44      
365     12.46         32.39         20000       6.44      
366     18.26         20.04         20000       6.44      
367     20.28         29.88         20000       6.44      
