Frame     Decode Time (ms)    Transcode Time (ms) Encode Time (ms)    Total Time (ms)     
14704     12.5906             11.7077             10.0858             50.9025             
14705     5.3721              11.8841             8.9620              26.8057             
14707     11.3444             10.8413             10.7049             42.2347             
14708     2.7397              7.1854              12.1708             22.1808             
14711     8.5467              4.9610              12.0847             34.2389             
14712     4.6683              5.2126              6.4085              16.3657             
14714     5.0288              7.0325              15.6938             32.6399             
14730     1.6604              4.2657              6.2311              16.1633             
14732     5.1289              17.7994             11.3231             34.5816             
14735     18.1663             7.0748              8.6769              43.1702             
14736     5.3781              8.5542              13.5861             27.5985             
14738     6.0191              10.7184             13.4716             41.0157             
14741     3.8827              6.7652              13.2917             51.4067             
14743     14.7237             6.6641              6.4334              57.7612             
14744     2.8569              4.2737              11.7465             18.9714             
14746     7.5408              9.1941              12.4353             32.1239             
14747     16.8953             11.3523             17.2355             52.9881             
14748     1.8195              7.6784              14.4120             23.9944             
14750     5.3292              18.8090             12.4572             36.9671             
14754     16.4932             8.3335              17.7465             54.6239             
14755     4.9695              8.0298              7.6545              20.7388             
14757     8.6033              8.1853              13.3920             35.1188             
14758     2.0107              7.1636              13.1852             22.4546             
14763     8.4187              6.4077              27.5371             49.9107             
14764     7.9987              10.9030             9.6181              42.7047             
14767     20.6143             11.0913             13.5309             56.1615             
14768     5.3863              7.7718              17.2281             34.7533             
14770     6.8154              9.1565              9.8005              44.4818             
14775     9.9608              5.5698              8.2937              52.7179             
14776     7.5957              8.9201              15.4153             37.4214             
14778     12.5781             7.6216              10.4054             47.7591             
14779     1.7443              4.2599              7.4734              13.5609             
14795     5.5235              5.4527              8.4055              20.3955             
14810     3.5612              4.2426              5.5899              13.4744             
14812     7.1603              9.7643              6.8047              29.7417             
14819     9.8054              10.0198             8.9175              41.7237             
14820     4.4656              6.5651              9.6564              20.7783             
14823     9.0077              6.5872              10.9443             31.6665             
14824     2.5454              6.5618              7.6317              17.0005             
14826     8.4197              6.9701              8.9672              27.4366             
14827     2.1769              6.7746              6.8934              15.9322             
14832     8.5232              9.6593              13.2307             33.5627             
14833     4.2835              8.6040              11.4522             24.4285             
14835     8.0785              5.3430              13.9945             38.3578             
14836     3.0448              10.2956             16.5049             32.7228             
14838     4.8201              7.5518              9.8849              39.8002             
14856     5.0262              4.2306              6.4498              23.1636             
14857     2.8739              8.7016              11.8548             23.5167             
14906     4.9899              4.2066              6.4945              15.7658             
14909     2.9758              4.3045              7.1002              14.4538             
14912     4.7744              6.4946              8.3039              19.6571             
14916     8.3037              6.5142              25.1118             44.7338             
14917     0.7335              7.7175              7.1526              15.6765             
14919     4.6715              10.1423             11.6515             26.5434             
14922     7.8505              8.9770              14.4453             40.9462             
14923     1.8480              7.7593              15.6908             25.3808             
14925     3.3586              8.4580              7.0341              18.9248             
14932     7.2809              5.5491              10.3156             29.1519             
14935     4.6656              4.2775              4.6605              13.6861             
14936     5.5712              8.2146              12.7867             30.8211             
14952     2.5391              7.6028              6.7557              22.1384             
14970     5.7608              4.2509              5.7650              18.0957             
14971     3.6571              7.6681              9.6881              21.0986             
14973     4.6609              4.2692              3.8627              12.8709             
14976     6.3283              9.4579              12.4318             28.3114             
14983     8.3937              6.2229              9.3773              37.6545             
14984     3.2757              5.8831              25.4937             34.7515             
14986     4.8706              10.2412             12.6637             43.0123             
14989     12.2671             16.5929             13.3475             56.3316             
14990     14.5111             6.3152              3.6766              59.9719             
14991     1.3382              6.3605              8.2572              16.4724             
14992     5.0817              13.6484             13.1684             34.5454             
14995     6.7379              15.0222             13.7733             50.1332             
14999     15.0271             6.7411              11.3989             61.4925             
15000     7.3751              7.3611              7.9647              40.3962             
15018     6.6268              7.6327              7.7754              26.9879             
15019     4.3779              7.6540              8.3907              20.4954             
15024     4.3844              7.6443              8.3663              20.4661             
15027     2.8738              7.5251              10.6324             23.5225             
15031     5.4413              8.7649              7.3894              30.9068             
15048     4.6320              7.7301              7.2305              21.9698             
15060     3.8887              7.5831              10.9440             24.4399             
15063     4.3011              6.9164              10.3752             34.8036             
15070     8.4226              9.6718              10.4033             45.1662             
15071     4.7760              7.7087              14.0439             26.6188             
15073     5.1360              10.6963             4.8801              20.7864             
15089     2.8697              7.6833              5.8121              16.4412             
15091     2.8820              7.6472              11.1633             21.7840             
15124     6.3168              9.1586              20.6593             40.8240             
15125     5.5198              9.9036              25.0238             58.2652             
15127     8.3873              11.2428             4.0565              62.2657             
15128     3.1330              7.6501              12.3260             23.4371             
15129     2.5833              8.5044              18.4029             41.8077             
15132     6.8474              4.2776              6.4288              17.6387             
15134     4.6140              9.2586              16.0766             31.0856             
15151     12.7833             10.3625             9.9736              54.5274             
15152     10.9067             8.3142              21.7052             58.2377             
15154     2.9023              4.2653              8.7916              16.0389             
15186     7.1086              4.2304              6.3986              19.1420             
15187     2.0976              5.0574              11.6035             19.1925             
15204     4.6755              4.2669              8.1223              21.6778             
15205     2.4647              4.2952              18.6755             25.5269             
15208     4.9626              11.5949             16.3550             34.9508             
15215     13.2436             7.0271              12.3981             47.3137             
15216     6.0792              12.1467             23.9828             42.2863             
15219     6.7705              7.7488              14.8347             57.1300             
15220     8.3877              13.7017             15.0279             72.1628             
15221     7.2729              11.0116             7.4672              61.5764             
15227     17.1476             5.7797              18.1907             80.0695             
15228     6.3257              9.5556              20.5606             36.5607             
15230     12.6538             9.2720              24.2124             60.7275             
15231     11.5517             11.3473             10.4125             71.1338             
15233     10.2269             7.1169              5.7581              76.8373             
15236     6.4598              9.1021              10.2496             76.7588             
15239     15.0190             8.7062              15.2063             91.9130             
15240     7.7928              8.6580              12.9326             38.2177             
15242     16.7320             8.7502              15.3314             53.4783             
15243     22.5758             7.5032              11.3023             67.1895             
15244     3.0937              6.2513              7.5465              17.5462             
15245     3.5394              8.7115              14.1578             26.4880             
15251     8.6760              7.5831              15.3340             41.7883             
15252     6.6289              10.1935             33.0809             50.4790             
15254     5.7209              7.5633              7.9907              58.3838             
15255     7.5438              10.3807             10.6027             68.9296             
15256     5.4450              12.9157             4.6226              54.4940             
15258     6.1750              8.1481              12.7912             31.0551             
15261     7.2652              10.7198             7.6978              38.7210             
15266     8.0963              11.2922             13.1678             51.8957             
15267     15.0844             12.8367             5.7961              44.8938             
15284     4.7865              7.8935              32.2227             45.6986             
15287     7.3798              17.0315             13.8830             59.5237             
15290     8.2588              9.0041              6.4135              54.6578             
15296     14.9114             7.5395              10.4680             65.0875             
15297     7.8852              8.7472              19.0074             35.9609             
15299     6.7388              10.9541             9.0820              45.0210             
15300     2.3825              6.9678              6.3462              37.9569             
15302     5.7978              7.3023              6.2567              19.4386             
15308     7.3441              5.5311              6.4099              25.8277             
15309     5.0600              9.5446              6.4687              21.1547             
15319     5.3979              8.2963              8.4565              30.2807             
15320     7.4915              9.6015              5.3752              36.7071             
15321     1.6863              9.0586              15.8664             26.7024             
15322     8.0499              7.3580              17.6725             44.3084             
15323     2.8256              4.2913              7.1184              14.3386             
15324     5.6818              5.0807              9.3170              23.2196             
15325     3.1048              7.7683              21.8524             32.7972             
15326     7.3954              7.7775              18.7718             51.5349             
15329     3.8230              12.5739             8.5025              60.0144             
15330     5.6096              14.9066             11.1292             63.2892             
15332     25.3855             6.7984              3.6062              66.8280             
15334     4.0230              6.7569              18.7095             33.3733             
15335     11.9119             8.9347              28.6779             61.9444             
15337     7.2927              6.4718              17.4470             79.3285             
15338     7.3386              6.3441              5.2668              84.5831             
15340     6.4258              8.3266              7.9759              79.7841             
15356     5.6669              7.6387              9.7694              25.4788             
15357     4.5357              7.5673              13.4484             38.9253             
15358     11.8988             8.1770              11.0419             34.9537             
15361     8.4145              7.2987              13.0822             48.0254             
15362     9.0161              6.7542              10.4133             26.5333             
15365     7.0520              6.1785              14.8322             41.3005             
15367     6.8440              8.5080              8.8665              26.7266             
15368     5.3879              7.6379              8.9611              22.0654             
15369     2.9537              7.6147              13.4848             24.1271             
15370     4.2349              13.0985             13.9188             38.0543             
15371     3.3271              6.1791              11.7990             49.8643             
15374     13.5122             6.4775              4.0741              53.8948             
15376     2.9728              4.2632              5.7995              13.1216             
15377     7.9959              9.3775              13.5433             33.5952             
15379     10.4420             8.6498              11.9786             45.4911             
15380     7.7326              6.6561              12.6909             58.1423             
15381     7.6021              6.3570              3.8305              61.9777             
15383     4.3855              11.4932             14.9768             31.5056             
15386     11.9616             8.7691              14.5142             45.9423             
15388     10.2813             7.0810              5.7646              31.9519             
15390     2.8568              6.0178              8.8043              17.8061             
15391     5.4198              5.4260              15.0906             32.8768             
15392     4.8924              8.0787              13.1806             26.2383             
15395     8.5166              12.4834             20.8885             47.0932             
15396     14.9310             8.5063              9.4679              37.3211             
15398     2.8755              4.2426              10.3229             17.5231             
15400     5.8817              8.9032              21.7943             37.7589             
15401     6.2851              22.2775             12.6926             50.4019             
15402     16.0514             6.5418              12.0033             62.3980             
15403     10.4660             6.2480              6.7896              64.2634             
15404     5.5647              6.5126              15.2278             27.4588             
15420     2.5018              4.2565              10.6150             19.8867             
15421     3.7719              6.2169              17.5255             30.6814             
15422     6.2476              5.1564              8.4731              19.9484             
15423     5.0385              8.2398              6.4903              22.4360             
15425     2.8590              7.4197              11.5383             21.9072             
15428     7.5047              9.0026              9.6261              31.5151             
15430     12.4129             15.5094             10.8371             51.8895             
15432     5.7440              5.8600              11.2973             47.3719             
15434     5.4967              6.5661              35.1298             47.2812             
15435     4.5518              6.5802              12.9522             60.1879             
15436     6.3649              6.5968              6.6427              66.8072             
15437     7.1497              19.6166             10.4016             77.1779             
15453     0.4005              7.6725              6.4660              14.6159             
15469     4.6750              8.3456              19.4594             32.5588             
15470     8.1167              5.2797              36.9638             69.5077             
15471     1.9880              18.5327             19.8661             58.6154             
15472     10.7853             13.1673             10.2463             68.8319             
15474     10.4914             7.4984              12.3685             81.1848             
15475     9.4510              7.3675              29.4678             49.2782             
15476     8.1716              7.4945              16.0661             64.2577             
15477     7.9139              7.7825              12.3612             54.1742             
15478     12.7810             6.2739              10.2028             64.3102             
15481     3.4261              7.5739              9.8407              22.4991             
15482     4.7751              10.5432             19.2403             41.7239             
15483     6.1877              5.6683              12.2050             25.2637             
15484     3.2838              10.7210             10.2394             35.4298             
15493     4.1591              7.7005              14.5504             29.4162             
15495     4.8524              6.5033              24.3310             42.5205             
15498     3.1477              9.6688              22.8062             65.3084             
15499     3.1686              13.6753             6.1029              71.4123             
15501     8.6882              8.5247              3.7703              72.2949             
15502     9.6079              6.4785              5.4789              65.1994             
15503     9.3546              6.8265              7.5427              72.7067             
15505     8.0687              10.8358             29.0806             51.3936             
15507     10.8496             14.0974             15.1065             66.4214             
15508     8.7570              7.5328              6.3239              72.7502             
15525     4.7308              7.6228              11.9500             24.3810             
15526     4.5521              7.6286              11.8125             25.5905             
15528     4.5153              9.4341              25.4550             40.6335             
15530     10.0828             8.6593              20.5416             61.1490             
15531     14.3296             6.7949              9.9583              71.0468             
15532     10.1833             5.7117              4.0660              66.4132             
15534     6.2649              10.4741             14.9701             33.3060             
15535     5.5707              6.5823              23.1371             56.4108             
15536     9.6925              10.5061             12.1803             60.3554             
15537     10.6265             16.8898             6.9773              66.4922             
15538     3.6627              5.9497              17.7257             31.8187             
15539     5.9407              14.4756             10.3739             42.1638             
15540     12.5665             6.4208              12.8200             47.6687             
15556     2.4897              7.6540              27.0389             43.3484             
15557     3.8617              7.5136              12.7698             56.1155             
15561     3.6475              7.6533              15.7447             27.7957             
15564     6.1226              8.3127              17.8429             45.5744             
15565     4.6808              7.1209              5.9743              51.5372             
15568     7.8498              10.4689             6.0852              57.5801             
15569     1.1004              7.8745              5.4305              14.4972             
15570     2.8731              10.9533             29.5115             43.4129             
15573     9.0932              9.7238              8.9584              52.3196             
15574     2.3484              12.5818             12.1030             64.4156             
15576     16.5478             9.6392              4.4927              54.5608             
15579     5.8970              4.2774              6.2426              16.5242             
15583     4.4752              9.3392              6.3577              20.2568             
15588     7.6785              10.4001             8.5584              32.7733             
15589     4.3918              7.6664              11.5515             23.6968             
15592     4.9359              8.0479              23.3791             37.4050             
15595     7.1392              12.4554             9.6724              47.0525             
15596     5.4890              6.5134              8.0922              56.4833             
15598     7.1455              6.9645              4.5510              60.9542             
15599     4.8305              4.3483              6.9508              16.2034             
15601     5.4067              6.1820              7.3184              22.4799             
15604     4.6712              6.8812              6.7131              29.1824             
15620     2.6330              8.2191              5.3255              16.2498             
15637     5.0647              7.6192              15.3355             32.9342             
15638     2.2940              7.7800              20.8176             53.1693             
15640     3.9349              11.0031             10.3369             63.4660             
15644     7.0908              9.4555              9.9356              73.3399             
15645     3.7985              8.5735              12.4873             24.9646             
15647     8.8472              6.1223              15.2215             40.1563             
15648     3.3827              7.6719              10.3726             21.5058             
15651     3.5462              11.2895             13.9533             28.8594             
15653     8.9355              14.1994             11.8757             40.8935             
15654     5.0198              7.5920              10.5325             23.2276             
15656     5.9933              11.7817             14.0192             41.5860             
15659     4.7849              18.4711             13.0169             58.5084             
15664     14.0673             11.2755             11.5434             69.9641             
15665     3.4249              9.4898              20.4789             33.4742             
15667     9.2663              5.3905              19.5834             53.0117             
15668     7.4386              8.5409              11.0911             37.9083             
15685     3.3939              9.6095              12.5505             30.1014             
15688     7.9173              8.7420              7.5088              37.5612             
15689     3.0417              4.2746              10.1736             17.5731             
15692     3.5708              8.8904              8.3308              20.8717             
15698     8.6690              12.7797             12.8450             38.0427             
15699     1.7627              4.3014              6.6859              12.8177             
15701     6.1891              11.1840             10.9990             28.4539             
15704     2.6825              6.4820              36.4795             64.9512             
15707     8.3234              20.8762             15.3636             80.3013             
15708     15.3632             8.2955              6.4029              57.2407             
15716     5.3006              4.2723              6.6151              20.4324             
15717     4.2825              6.5431              14.3618             25.2730             
15719     7.4474              7.7940              16.7609             42.0048             
15720     8.2522              7.5214              9.6931              49.1984             
15722     2.9511              6.7664              10.1379             19.9384             
15725     8.7798              7.5844              18.0693             37.9478             
15726     7.9016              6.5124              12.7699             49.8263             
15728     5.3247              8.0570              36.8479             50.3136             
15730     8.7291              13.8623             11.1406             61.4291             
15731     6.4694              21.9902             7.7409              58.9707             
15734     9.6764              10.4618             18.5708             71.2415             
15737     21.9789             8.1050              2.9010              74.0610             
15738     2.0866              9.4630              42.2897             53.9194             
15740     9.3800              9.5684              19.8351             73.6593             
15756     3.1654              6.1780              22.5815             37.1080             
15757     3.4809              7.6479              12.6516             49.7683             
15763     9.8536              6.3978              8.8701              58.5583             
15764     10.9271             6.6785              10.3999             32.6135             
15766     12.6145             9.9189              45.2749             79.2413             
15767     14.9960             17.7560             17.0839             61.3639             
15769     12.6815             8.4763              10.7429             72.0713             
15786     5.9460              4.2749              8.4256              22.5364             
15787     2.8769              9.1345              13.0518             25.1504             
15788     9.4867              7.8203              17.6755             42.6939             
15789     2.2053              8.4961              12.5515             23.3359             
15791     8.8471              7.9570              16.7193             39.9831             
15792     3.3581              8.6827              36.8920             49.0263             
15794     7.5958              8.1589              11.7577             58.4709             
15797     4.5325              8.8560              4.1323              62.5759             
15800     11.2779             17.3344             12.9174             75.4603             
15801     5.2161              6.1974              8.9711              20.9158             
15803     9.0218              6.4885              26.3854             58.2453             
15804     8.0992              6.6055              14.8192             73.1261             
15820     5.0728              7.7383              14.4580             28.8709             
15821     6.8013              9.2411              12.9489             41.8256             
15823     6.9831              8.5624              7.0321              48.8664             
15824     5.0094              6.5570              4.9603              16.6107             
15828     7.9287              9.3014              15.9698             38.2229             
15829     4.5983              9.6736              7.9817              22.3336             
15831     7.4672              6.6954              13.3676             35.6717             
15832     7.6689              6.6209              10.7900             26.4544             
15834     9.3160              5.7686              17.6997             44.0954             
15835     5.2878              7.1110              29.7032             42.1906             
15837     8.5030              10.6624             9.3268              51.4954             
15838     9.0115              17.2104             7.0804              58.5341             
15839     2.5439              12.2528             17.7236             34.9721             
15841     8.3960              9.3401              10.8848             45.8054             
15844     9.5926              17.8548             12.7915             58.5544             
15845     16.4225             4.9579              7.6610              66.2202             
15846     2.8317              8.9349              28.0231             40.7067             
15849     7.4332              17.7981             17.2053             57.9019             
15850     8.8298              14.7212             12.5195             70.3555             
0         13.7590             8.0654              4.0885              65.4916             
15852     5.1041              5.2886              7.3127              20.3230             
15868     4.0418              6.9106              12.1846             23.2305             
15885     5.2582              4.2508              6.9582              18.9293             
15886     5.0598              7.3858              14.0466             26.5865             
15887     7.8592              10.5735             22.6670             49.2275             
15888     8.4751              12.7692             10.8378             49.7961             
15890     14.4789             7.5436              8.4430              58.1549             
15891     1.4056              8.5536              16.6183             29.1181             
15893     4.9086              7.2290              15.7138             44.7967             
15897     7.6590              6.4107              3.4728              48.2456             
15898     6.7146              8.3097              7.3547              22.4633             
15900     6.5631              8.1834              9.3374              32.5659             
15901     3.0014              7.6704              12.5816             23.3225             
15903     10.4502             7.0548              13.9021             31.8304             
15904     7.5627              6.7516              16.7833             41.0709             
15907     13.4901             14.9027             19.0895             60.4663             
15910     16.3617             6.6553              4.8004              65.2106             
15911     2.3961              7.7386              15.8256             26.0433             
15913     8.0880              11.0978             28.0563             54.0622             
15914     6.4109              13.6398             16.0893             70.1299             
15916     14.6605             11.4043             3.7185              73.7983             
15917     10.2582             6.5733              28.4059             45.8026             
15919     14.0920             8.8258              19.6113             65.3709             
15920     5.6082              9.0001              10.6542             63.2120             
15922     14.8555             4.7719              3.7186              66.8540             
15923     8.0810              9.5813              26.7486             48.1780             
15925     6.1397              12.7936             19.7196             66.4649             
15928     12.5251             15.5725             14.3335             80.7232             
15929     14.7230             6.1513              6.2403              86.9084             
15930     1.8700              6.6253              23.8129             36.3698             
15932     2.8744              6.5808              8.3633              44.7228             
15975     5.2662              5.9193              24.9822             38.6264             
15976     4.7575              9.8719              11.4151             41.1716             
15978     8.7125              10.3988             6.7526              47.8476             
15979     3.3688              7.9907              10.4131             21.8775             
15981     8.5824              9.4808              13.4949             35.2215             
15982     3.2099              10.6506             11.4665             46.6750             
15984     5.0265              8.2224              8.0463              21.3752             
15987     8.7495              13.3063             22.1235             56.0712             
15988     11.3143             12.1984             6.2866              52.2714             
15990     12.8295             14.1412             8.0204              60.2161             
15991     1.8145              7.3879              9.0315              18.3245             
15993     8.1113              6.0114              5.7977              24.0356             
15994     1.0046              7.6943              11.8126             20.5917             
15996     7.1594              8.4218              30.5043             51.0614             
15999     8.7704              10.0240             20.7026             71.6858             
16000     13.9423             10.5908             15.9769             81.7508             
16002     20.4131             7.5842              11.2701             92.9295             
16003     7.7275              13.3629             6.4673              91.3561             
16005     21.9338             6.2928              12.5873             103.7670            
16006     8.1058              5.8379              16.5111             33.2527             
16023     5.2147              4.2283              7.7573              19.4738             
16024     4.1148              7.5327              11.7395             23.4673             
16026     7.9700              6.6074              32.8287             56.2798             
16027     2.6171              11.5226             11.9251             65.5994             
16029     8.3146              5.9813              12.3495             77.9166             
16032     12.3020             12.2630             4.6378              82.4751             
16033     7.0519              10.5231             17.0607             37.2627             
16036     16.0237             10.7225             8.8024              48.1299             
16037     6.6875              15.6688             10.9405             35.7129             
16039     17.1883             6.9632              10.6910             46.3194             
16040     11.1394             13.3598             12.7128             41.8951             
16042     11.3929             8.3069              10.9867             52.8130             
16043     2.7366              7.7068              6.5407              17.1113             
16045     5.4687              12.7570             15.7650             36.0019             
16047     7.4029              10.6095             42.4832             78.4665             
16048     7.8893              8.8921              24.9185             103.2974            
16050     17.9079             13.2622             14.7765             118.0204            
16051     9.4915              7.6415              7.4589              88.7039             
16053     10.3689             7.2056              7.4565              96.0626             
16055     16.2904             8.1694              6.4082              102.3847            
16056     4.1096              12.4878             14.5721             34.1291             
16058     7.7923              7.5655              10.5732             44.6590             
16059     7.7171              7.6437              18.1276             62.7460             
16060     4.6004              6.8460              13.1539             24.6841             
16062     6.6803              5.2743              24.5910             46.2776             
16065     17.1651             7.2838              15.5280             41.9398             
16068     5.7323              6.3870              17.3470             33.6851             
16069     5.8454              6.5861              21.2900             54.9174             
16086     6.5391              9.0737              26.1973             44.9281             
16087     1.4576              5.3837              9.3987              54.3415             
16088     7.4139              8.9671              4.7061              58.9760             
16089     3.3488              7.1867              19.0901             29.7044             
16092     7.1258              6.5924              18.7896             48.4724             
16093     3.4169              9.5528              5.6113              42.5892             
16095     10.7153             5.1777              5.9423              48.4295             
16096     1.4550              7.8921              12.7778             22.2010             
16098     10.6596             6.3798              13.3240             35.4740             
16099     6.2713              15.1249             17.2364             38.7220             
16103     6.8443              8.0574              18.2383             56.9090             
16107     11.0743             7.5273              8.1465              64.9533             
16108     3.2981              6.5292              22.4202             32.3382             
16110     9.4774              10.4951             16.2863             48.6057             
16111     4.7264              6.9435              19.2494             67.8630             
16113     14.9822             11.0165             6.5197              74.3561             
16114     1.8338              10.3391             7.2383              19.5007             
16116     11.5287             6.1757              12.0734             31.5889             
16133     5.4713              4.2762              6.2879              18.5638             
16134     3.3840              8.5493              10.9350             22.9508             
16151     6.1923              7.3648              6.5823              20.2155             
16154     7.4063              6.4767              11.1446             31.3714             
16155     2.6762              7.7149              17.7357             28.2167             
16157     7.8720              9.0732              9.6557              37.8415             
16158     2.3492              7.9111              10.6139             40.0066             
16160     8.1279              15.9327             6.4792              46.4126             
16161     2.6983              8.0032              15.0725             25.8628             
16163     8.0816              7.7107              11.8882             37.7073             
16164     3.7610              5.9148              5.3764              15.1357             
16167     8.3913              4.9565              12.0098             29.1073             
16168     5.5215              4.2787              17.5908             27.4727             
16170     8.8051              12.2812             6.7025              29.5281             
16174     14.5279             7.3140              7.1261              37.7670             
16175     3.0061              6.4807              8.4795              18.0639             
16177     9.2006              7.7689              11.1268             31.0194             
16178     6.6712              7.6583              11.0116             27.7632             
16180     2.8410              8.9277              6.6320              18.4784             
16197     4.7684              9.2977              18.3475             35.9991             
16198     8.2616              13.9077             4.2318              40.2314             
16209     1.4076              9.0496              11.0559             22.5148             
16212     7.6152              9.8136              15.8901             38.3849             
16213     5.7108              7.2613              5.0155              35.7934             
16215     6.2695              9.8758              8.8717              32.2784             
16218     3.0787              8.3443              10.4317             21.9324             
16222     8.4734              12.7001             10.6535             38.0214             
16223     10.1059             8.7854              6.9507              44.8835             
16224     5.5222              6.5378              5.5093              17.6726             
16240     1.0396              4.2153              7.9527              13.8718             
16256     2.6941              6.0067              7.9840              16.7684             
16272     2.6697              8.1713              7.8308              24.0619             
16289     5.0819              4.2298              6.0691              22.6070             
16290     3.2904              4.2886              8.1230              15.7776             
16292     8.7215              7.1627              12.9005             31.8117             
16295     12.4185             10.5017             7.4688              39.2121             
16296     4.1780              4.2714              5.9275              14.4742             
16298     6.1710              5.4546              9.5883              24.6773             
16302     3.0625              13.5968             15.5151             40.7685             
16305     8.4353              5.8116              10.4291             51.1395             
16306     3.0822              4.2914              19.5441             27.0122             
16309     5.6074              11.2597             13.9826             32.0364             
16312     7.3998              8.8253              13.1508             42.0153             
16317     9.0875              8.1226              8.7960              50.7548             
16318     5.5581              9.9986              24.1075             39.7501             
16320     7.2450              8.0829              18.8926             58.6328             
16321     3.0540              15.1515             15.3054             63.5258             
16324     5.5358              7.3593              2.7159              66.2169             
16330     18.3550             10.2129             6.7835              72.9140             
16331     4.2423              6.8227              11.0875             22.2633             
16333     4.6426              5.4878              13.0274             25.5686             
16336     4.7657              10.0673             20.6072             46.0842             
16337     9.1070              8.4308              6.4282              52.4903             
16338     2.0011              6.7949              15.9563             28.9855             
16340     6.3296              7.0245              11.3380             38.6340             
16343     7.2700              7.5495              15.2200             53.8580             
16344     5.2886              7.6844              21.6943             34.7569             
16351     7.3627              9.2739              17.1132             51.8700             
16352     7.7737              11.6364             8.7128              46.9692             
16369     5.2378              6.6820              9.1413              22.0440             
16372     7.4719              6.9475              16.0164             38.0769             
