Frame     Decode Time (ms)    Transcode Time (ms) Encode Time (ms)    Total Time (ms)     
4250      2.8294              4.4124              14.3001             21.6138             
4254      2.6975              4.4369              14.3877             21.5979             
4266      3.1224              4.4402              13.2867             20.9135             
4269      2.9720              4.6248              11.9519             19.6310             
4271      2.9032              4.4875              16.9257             24.3889             
4274      2.5760              4.4012              21.2863             28.3405             
4290      2.9066              4.4483              22.9935             30.4244             
4308      5.1306              9.5084              17.8212             32.5498             
4332      9.8708              6.8309              16.4892             48.9831             
4333      4.3745              4.7734              20.1629             29.4199             
4335      5.2522              4.4297              22.2279             31.9954             
4338      3.1591              4.3969              21.0722             28.7019             
4371      6.0602              8.7529              30.7375             55.8505             
4372      7.6449              9.3333              22.6316             78.5014             
4373      9.7800              11.5314             15.8956             94.3771             
4374      12.8870             12.8532             8.6289              66.2040             
4375      3.6030              7.3977              18.5325             29.6074             
4378      6.9187              5.7676              18.6142             48.2039             
4379      1.4673              4.4131              23.6950             29.6575             
4381      7.0335              4.3888              18.8381             30.6140             
4384      2.7962              4.7484              16.7043             24.3164             
4387      2.9524              4.4952              22.8281             30.3417             
4468      4.6383              4.3879              20.7838             29.8784             
4472      3.2240              7.4827              20.5561             31.3397             
4496      8.1859              14.4019             23.6078             54.9131             
4497      12.1963             11.3284             19.4138             74.3003             
4498      10.2371             11.3009             10.7112             73.6835             
4499      8.0017              7.5595              16.2867             32.7786             
4500      13.3810             4.5720              18.0136             36.3316             
4501      2.4805              4.3120              18.3100             25.1994             
4502      4.6826              8.4439              15.7063             29.0343             
4505      2.8150              8.3586              15.1454             26.3986             
4506      2.8565              4.4033              17.2665             24.5993             
4509      2.6919              7.5472              23.1968             33.5094             
4535      1.9048              4.3956              19.1126             25.4817             
4536      7.5385              8.5214              18.8264             38.8505             
4539      5.6468              8.5360              10.7486             25.0217             
4542      5.3749              13.0004             15.8427             34.2937             
4566      7.8755              7.5297              18.6058             52.8497             
4567      7.9820              16.0820             14.1241             64.1749             
4568      5.1888              4.4663              16.5434             26.2842             
4569      5.4665              4.4330              10.9299             20.9317             
4570      5.0967              4.3899              21.7956             33.2727             
4573      2.9705              4.7270              20.4157             28.1914             
4622      5.5473              4.3641              15.0022             24.9865             
4625      3.1521              8.4128              18.7605             30.4109             
4628      2.8824              8.3858              19.4409             30.7820             
4632      5.4707              8.4066              19.5908             33.5569             
4635      2.6640              8.3898              22.1255             33.2600             
4636      2.9919              8.4036              23.8391             35.2996             
4668      2.7052              8.3917              24.1049             35.2769             
4670      3.0405              8.4090              25.4726             36.9997             
4673      5.2422              8.3846              23.4621             37.1774             
4675      8.6625              9.0590              26.7925             46.3722             
4677      1.6995              10.7280             15.7014             47.5297             
4679      9.6085              5.3626              23.4543             47.6734             
4682      7.3402              7.7432              21.3734             36.5403             
4684      3.9339              8.0376              21.8285             36.6993             
4709      2.7749              4.4326              27.7931             35.0725             
4712      2.9190              4.3753              19.8169             27.1959             
4715      2.8977              4.4176              14.5541             21.9379             
4716      2.8950              4.3874              18.9378             26.2970             
4719      2.8302              4.4734              17.4844             24.8646             
4721      3.2482              4.3883              15.6431             23.3445             
4723      3.0751              4.4064              19.7648             27.3168             
4740      2.8168              4.4256              16.8186             24.1349             
4756      2.3806              4.4954              9.5889              16.5421             
4789      2.8085              4.3853              15.4463             22.7137             
4790      3.0077              4.3852              13.0465             20.5138             
4792      2.7772              4.6845              15.3284             22.8759             
4795      2.7661              4.4177              14.1654             21.4149             
4797      2.9900              4.7611              13.4208             21.3136             
4800      2.7741              4.7597              15.8937             23.5033             
4803      5.0998              4.8225              18.6268             28.6223             
4805      3.0551              4.4031              14.7993             22.3271             
4807      2.6688              4.5063              13.0099             20.2551             
4810      2.7857              4.7154              15.1260             22.6985             
4812      3.0529              6.2637              26.4400             36.5142             
4814      4.8487              7.7773              17.9251             54.4326             
4817      5.3630              6.8373              13.9212             68.3507             
4820      7.0223              7.2901              10.3888             46.2218             
4836      2.5548              8.5052              9.2178              20.3578             
4837      2.7645              4.4114              18.6202             25.8770             
4841      3.5064              4.7952              17.3528             25.7350             
4843      2.8252              4.3901              15.0181             22.3101             
4846      2.8143              4.7109              17.7835             25.3817             
4848      3.0483              4.4306              16.6013             24.1524             
4851      3.0079              4.4243              15.8923             23.3978             
4869      2.3966              4.3942              8.0030              14.8700             
4873      2.7506              4.4463              16.7325             23.9940             
4878      2.8128              4.4016              15.2599             22.5446             
4881      4.6112              4.5222              10.2816             19.4986             
4884      2.8775              4.3802              14.8937             22.2265             
4924      6.6844              4.4203              15.7357             30.9565             
4925      5.7427              4.3989              18.4742             28.7250             
4927      5.2835              4.4276              17.6059             27.3922             
4930      2.8277              9.4299              19.7395             32.4904             
4954      8.5386              8.4748              18.6865             51.1115             
4955      4.9075              4.4083              19.5279             28.9184             
4957      2.9401              4.4190              30.0264             37.4602             
4958      5.0402              8.2676              11.9797             37.1132             
4961      3.9485              4.3832              20.0687             30.6407             
4964      2.7364              4.3752              18.6992             25.8856             
4967      5.1577              8.3529              16.3817             30.9931             
5001      3.3034              8.3738              14.1079             30.0108             
5067      4.9550              4.4024              26.6603             36.0835             
5117      4.6616              8.4300              28.5227             41.6827             
5141      8.4953              17.1400             14.1812             55.8561             
5142      18.2122             7.8162              11.7698             67.5860             
5143      4.6171              4.3402              14.7738             23.8131             
5144      5.3901              4.7102              11.4467             21.6244             
5147      5.0416              4.4276              14.4543             23.9948             
5174      6.2197              4.4522              33.2323             49.0318             
5175      11.8694             8.3301              13.6780             41.2078             
5176      5.5433              4.3963              11.3934             21.4184             
5177      3.7872              4.4117              15.4224             23.7047             
5180      2.8932              4.4508              17.5664             24.9920             
5183      5.2046              4.3993              17.4019             27.1066             
5187      2.6343              9.2306              21.3205             33.2606             
5220      5.2641              4.8282              22.0528             32.2254             
5238      5.3609              4.3975              24.5303             34.3929             
5254      2.4783              4.3695              18.3193             25.2337             
5335      2.5510              8.0140              31.9045             42.5378             
5356      8.2733              5.3888              9.7992              52.3075             
5357      5.9459              4.4793              10.9778             21.4844             
5358      4.4561              8.9518              19.2528             32.7437             
5360      7.1178              8.6309              10.6754             43.3842             
5361      3.5591              4.3964              18.6671             26.6936             
5363      2.7185              4.3956              11.0923             18.2837             
5366      2.6812              4.4128              12.2106             19.3854             
5409      2.6399              4.5727              10.6333             19.5122             
5412      7.2592              4.5641              9.4365              23.9238             
5415      3.1558              4.3616              10.4301             18.0219             
5418      4.7650              4.4101              9.6293              18.8777             
5422      2.9866              4.4008              10.5694             18.0285             
5439      4.7114              4.3784              13.2709             22.4353             
5473      2.5535              4.4041              16.1159             23.1445             
5476      4.9266              4.7784              15.1202             24.9313             
5479      4.3848              4.3947              16.3190             25.1707             
5482      2.9249              4.3982              15.2933             22.6935             
5485      3.6280              5.6680              14.7041             25.3961             
5487      5.2480              8.0380              13.2670             38.6350             
5503      2.8457              4.5494              17.1464             24.6062             
5521      4.9687              4.4452              18.3352             27.8201             
5524      5.5226              4.5181              17.7474             27.8600             
5527      6.1364              5.2367              18.3790             29.8308             
5530      2.7556              6.2005              21.9266             42.2266             
5534      2.9624              7.8721              17.8447             28.7732             
5567      2.2001              4.4264              16.4379             23.1308             
5585      4.9853              4.8085              16.7535             26.6190             
5588      3.8515              4.8581              22.2397             31.0279             
5591      5.1811              4.4295              21.8531             31.5607             
5594      2.9880              4.4054              20.1622             27.6311             
5597      4.5274              4.3974              21.4545             30.4544             
5601      5.3068              8.6549              16.5979             30.6410             
5618      3.9974              4.4435              27.2538             38.3555             
5683      2.7353              11.8060             24.2926             40.2717             
5731      2.6223              4.4951              20.1009             27.2862             
5747      5.1243              4.4681              17.5168             27.1853             
5841      5.0253              4.4992              21.4228             31.0196             
5857      5.2848              4.4986              13.2547             28.1909             
5858      2.9473              4.3972              19.1006             26.5255             
5860      2.9010              8.5416              35.9177             47.4287             
5884      8.8700              9.8965              17.5088             64.8533             
5885      11.4626             15.3723             7.5015              72.3140             
5886      13.7737             7.8025              10.4053             57.6300             
5887      8.0433              8.8853              22.0386             39.1053             
5888      4.5472              4.4499              20.6357             29.7200             
5890      5.0608              4.4192              12.3661             21.9159             
5893      3.4965              4.3833              17.6380             25.5837             
5894      3.0346              12.3110             18.9258             35.6085             
5897      3.7843              8.4610              14.6471             26.9647             
5900      3.4227              8.4553              11.7875             23.7346             
5903      5.1289              4.4851              17.1966             26.8953             
5921      3.9262              4.3833              19.3299             27.7447             
5953      4.8511              4.3839              21.7134             31.0310             
5954      5.6699              4.4402              10.4069             20.5947             
5955      5.8944              4.4065              14.7512             25.1324             
5956      5.7120              4.3914              11.6506             21.8305             
5957      5.8616              4.4085              16.1599             26.5867             
5958      1.6277              4.4258              16.6609             22.7994             
5964      10.7582             4.8302              15.6668             31.4289             
5967      5.2230              8.4512              12.7304             26.4804             
5970      2.6613              8.4021              13.4480             24.5752             
5973      4.6873              8.2868              14.9550             27.9964             
5978      2.8880              4.4284              9.0996              16.4854             
5981      4.8385              4.6784              8.9962              18.5909             
5985      3.7619              4.3896              12.9006             23.6041             
6002      4.9797              11.3780             11.3714             27.8031             
6005      7.5410              8.5803              11.5589             39.3458             
6006      2.7297              4.4499              9.5018              16.7571             
6008      2.7066              4.7861              10.0131             17.5905             
6012      5.6656              4.3768              9.0421              19.1526             
6015      2.8583              4.4740              10.0011             17.4061             
6018      5.0449              4.4150              9.4593              19.0504             
6021      2.7797              4.4002              9.8378              17.0941             
6023      2.7093              4.4579              9.0380              16.2837             
6026      2.7399              4.4234              17.4373             24.6758             
6027      3.7790              4.4063              12.4252             20.6879             
6030      4.5686              4.4019              9.8878              18.9401             
6033      4.6598              4.4338              14.9353             24.1061             
6060      3.6298              4.3876              16.6066             24.7027             
6063      7.5253              4.6730              9.9895              22.2824             
6066      4.6545              4.4530              9.2937              18.5357             
6069      4.5558              4.4120              11.3976             20.4485             
6074      7.0143              5.1924              10.8783             24.6027             
6075      4.4345              4.4196              10.2668             19.1957             
6108      2.8294              4.4026              16.4516             23.7570             
6111      5.4913              7.5773              25.0190             38.1630             
6114      8.1228              5.4747              13.4047             51.5724             
6115      1.9541              4.4032              14.9066             21.3369             
6118      2.8935              7.3585              20.5006             30.8315             
6123      9.5522              8.3373              14.8841             45.6774             
6124      3.0090              8.4762              14.2848             25.8400             
6126      6.2315              8.4431              17.4562             36.7587             
6129      5.2707              13.2884             17.9265             40.1488             
6132      5.3556              4.4007              22.1034             31.9394             
6135      5.8587              4.3451              22.3876             32.6740             
6138      5.5359              4.3983              19.9477             29.9549             
6156      4.0469              4.3756              22.0556             30.5627             
6159      5.7155              4.4072              14.8727             25.0665             
6162      4.1254              8.4351              14.6506             27.2900             
6166      4.0743              8.4879              29.5297             43.0135             
0         7.0813              13.5211             20.1875             47.9816             
6171      10.9419             9.1992              11.5501             59.3824             
6203      4.5363              7.6474              24.6252             36.8784             
6204      6.5525              7.7890              10.3225             47.2091             
6205      0.6717              4.3324              20.2504             25.3341             
6207      5.0186              4.4587              11.6872             21.2399             
6210      5.3215              4.3840              12.0545             21.8310             
6213      5.0351              10.0485             12.2958             27.4462             
6217      7.9991              7.9498              16.8763             44.2532             
6218      2.9935              4.4116              16.9658             24.4525             
6219      2.5567              8.0576              18.1930             28.8789             
6268      4.6806              4.4526              21.5575             30.7694             
6271      11.7849             4.6392              12.8345             29.3413             
6274      4.7780              9.1804              12.0806             26.1902             
6277      3.3938              7.8148              17.3174             28.6125             
6280      8.0577              8.9760              12.1898             40.7547             
6284      2.6819              4.7840              20.2693             27.8105             
6289      2.6928              7.8690              19.7765             30.4148             
6292      7.2772              8.3768              15.1825             45.5564             
6293      4.9237              4.3934              14.4265             23.8266             
6295      2.7387              4.3778              15.3847             22.5807             
6298      5.3988              4.5000              11.2140             21.1840             
6325      4.5706              4.8990              22.5469             32.0981             
6373      6.6615              4.4218              17.9224             34.0873             
6374      10.5777             4.5477              16.9617             32.1688             
6375      6.2635              4.3835              16.3651             27.0968             
6376      5.2965              4.4899              13.3509             23.2175             
6380      2.9520              4.4369              17.9797             25.4523             
6383      4.1262              4.3966              11.6205             20.4073             
6386      2.8948              4.3998              17.6171             24.9929             
6389      4.8578              4.3856              11.6646             20.9895             
6421      2.6288              4.4335              14.6997             21.8310             
6437      2.4356              4.7711              20.5579             27.8298             
6485      2.8172              4.4156              14.1914             21.4962             
6486      4.6442              4.3872              13.9784             23.0846             
6489      2.5972              4.3751              24.2360             31.2809             
6492      12.2915             7.8626              19.1495             39.4652             
6501      3.6160              4.3486              17.8069             25.8527             
6505      3.6098              4.4003              19.7695             27.8467             
6507      2.9533              4.3780              20.4350             27.8347             
6525      2.5682              4.3823              23.1137             30.1299             
6529      4.6306              4.3992              12.9453             22.0410             
6534      4.5260              4.3760              11.6298             20.5972             
6537      4.5002              4.4165              11.6910             20.6694             
6540      5.1732              4.4127              10.9197             20.5867             
6573      2.6613              4.4039              13.2606             20.3970             
6576      4.7250              4.7273              15.0852             24.6237             
6581      3.0739              4.3928              13.2713             20.8219             
6585      3.1589              4.4075              11.6634             19.3061             
6588      4.4289              4.4284              10.6991             19.6256             
6621      2.5730              4.5585              9.8407              17.0473             
6625      4.6667              4.3225              16.3483             25.4270             
6630      3.0341              5.8127              19.1108             28.0319             
6633      5.1113              9.5326              12.9403             35.6410             
6636      4.7626              4.3848              11.7229             20.9553             
6668      3.1322              4.4058              14.1280             21.7497             
6669      3.0720              4.3778              16.9957             24.5340             
6673      5.2677              6.7137              25.2201             37.2832             
6676      3.8194              9.9642              23.1657             60.4390             
6679      5.0061              13.9666             11.6716             72.0770             
6709      2.4148              4.3933              15.0309             21.9210             
6712      6.0697              4.3756              12.9751             23.5101             
6715      4.8555              4.4185              15.6296             24.9876             
6718      5.1969              4.6588              20.9745             30.9061             
6721      4.7317              5.6792              16.2248             26.7202             
6722      5.0643              5.7024              21.7966             43.5872             
6725      2.9581              4.4357              15.4639             22.9353             
6727      2.6496              4.4077              16.0042             23.1340             
6730      2.8120              4.4243              15.6729             22.9938             
6733      5.0521              4.4058              22.2907             31.8263             
6736      5.1887              4.4113              15.5357             25.2078             
6740      2.8382              7.0937              16.0626             26.1831             
6757      2.8107              4.4455              22.5343             29.8569             
6760      4.4486              4.3841              17.1778             26.0847             
6763      2.8590              4.4588              17.2880             24.6799             
6766      5.4738              6.3799              23.4297             35.3537             
6770      4.9172              7.8390              26.8713             62.2093             
6773      10.5304             11.7094             24.9143             51.8308             
6778      9.5614              10.4569             13.8848             65.6738             
6779      1.5123              4.7744              20.5757             26.9821             
6781      4.9153              6.2741              36.9394             48.2041             
6784      4.4471              8.5207              18.7837             66.9686             
6818      2.3813              4.4408              17.8691             27.1226             
6821      5.8685              4.7338              10.3142             21.0013             
6824      4.0543              4.3973              15.1809             23.7155             
6827      4.0708              4.9049              19.4831             28.5534             
6830      2.7444              8.3626              19.3380             30.5234             
6852      8.6013              11.8595             10.5029             41.0078             
6853      6.1391              4.3819              15.0539             25.6563             
6855      2.7080              4.3821              11.9105             19.0692             
6858      4.9326              4.7629              14.5936             24.3613             
6861      2.5951              4.4306              18.8070             25.9079             
6864      4.0446              4.3964              11.8269             20.3445             
6867      4.4661              4.4047              20.1395             29.1107             
6901      2.2219              4.3428              13.4533             20.0783             
6904      5.1821              4.3799              13.4629             23.0937             
6907      5.2957              4.3901              16.7254             26.4878             
6910      2.6310              4.4293              15.3435             22.4736             
6913      2.9151              4.3868              20.3329             27.6987             
6916      5.3013              4.4016              20.4475             30.2264             
6949      6.2465              4.4505              19.4829             30.2679             
6952      2.7090              4.3743              19.1535             26.3036             
6955      11.7808             12.7734             19.7898             44.4067             
6981      5.2195              4.4119              19.0405             28.7436             
6982      5.0506              7.2727              25.5374             37.9522             
7003      9.0549              6.7350              16.1443             53.9892             
7004      6.4458              4.7675              16.6139             27.9124             
7005      2.2004              4.4305              21.9165             28.6283             
7006      5.6982              4.3591              13.0356             23.1699             
7022      5.2036              4.3886              23.3057             32.9759             
7039      5.2148              4.3818              21.4879             31.1571             
7042      2.8137              4.6890              16.0706             23.6486             
7046      5.6271              4.4241              15.2701             25.4003             
7049      2.5361              4.4042              15.6693             22.6845             
7051      2.9313              4.4016              16.0413             23.4504             
7054      2.7996              4.4172              18.1150             25.4117             
7070      2.7031              4.3692              16.7753             23.9218             
7087      4.9314              4.3840              14.7026             24.0875             
7091      4.4781              4.4055              15.3271             24.2881             
7094      2.4498              4.4267              18.5473             25.5028             
7097      3.8541              4.3755              17.0762             25.4062             
7102      3.0868              4.4390              16.5954             24.1996             
7118      2.5829              4.3850              18.1421             25.1755             
0         2.9950              4.3893              13.2979             20.8162             
7209      2.6432              4.3826              10.4968             17.6118             
7212      4.3191              4.3755              8.0525              16.8299             
7215      3.0471              4.3843              11.2629             18.7728             
7218      2.9344              4.4396              9.3443              16.7969             
7221      2.7853              4.3957              11.8549             19.1267             
7224      4.5093              4.3797              10.2196             19.1878             
0         3.0936              4.3829              14.1263             21.7344             
7274      4.0146              4.3935              9.2489              17.7374             
0         3.0221              4.3798              15.0826             22.6346             
0         3.8866              4.3848              16.8619             25.2913             
7279      1.9986              4.3669              20.1753             26.6395             
7281      1.9874              4.7633              15.3912             22.2142             
0         1.9519              5.3636              17.6377             29.1596             
7287      2.6404              4.4007              16.7032             23.8233             
7303      2.7031              4.3900              18.3347             25.5033             
7320      2.4754              4.8036              13.6768             21.0349             
7337      2.5372              5.4649              18.2787             26.3574             
0         2.5859              6.9471              17.4197             43.7959             
7342      2.7894              4.4604              18.6467             25.9566             
7346      2.5252              4.4122              14.1966             21.2144             
7350      2.8924              4.8003              12.8040             20.5646             
7352      5.7836              6.9820              15.0183             31.8714             
7384      2.3762              4.3865              20.0047             26.8415             
7403      2.2724              5.3862              13.0592             20.7904             
7420      7.4740              4.4026              16.0357             27.9842             
7423      2.6907              4.4633              16.1671             23.3993             
7426      2.2703              4.3783              16.0504             22.7638             
7432      2.7333              4.3910              18.1834             25.3858             
7435      2.8704              5.6489              15.6416             24.2426             
7484      2.2183              4.4156              16.1072             22.8107             
7486      2.5642              4.3950              19.9075             26.9363             
7489      2.7540              4.6815              13.1348             20.6492             
7493      2.6169              4.4018              21.7268             28.8148             
7496      0.7740              6.4117              16.8744             34.7264             
7516      1.5739              4.3881              10.5209             16.5488             
7519      2.9463              4.3609              13.6018             20.9917             
7522      2.8808              4.3871              13.4370             20.9917             
7524      2.8652              4.3985              14.9601             22.3059             
7528      2.7458              4.6950              13.0690             20.5791             
7531      2.6940              4.4014              12.2278             19.4138             
7547      2.0541              4.4126              14.2607             20.7983             
7563      2.4402              4.7081              19.7790             26.9940             
7580      2.6040              4.3696              15.1575             22.1994             
7583      2.9125              4.3950              16.7101             24.0940             
7585      2.8488              4.3770              14.6706             21.9663             
7589      2.7869              4.4271              14.3281             21.6078             
7593      2.8775              4.3763              11.8517             19.1793             
7609      2.5591              4.7108              10.3095             17.6583             
7610      2.4054              4.4172              16.9428             23.8519             
7613      4.8185              7.7818              15.9649             28.6770             
7616      3.5270              4.5535              9.2127              17.3605             
7620      3.0298              4.4304              19.3043             26.8400             
7622      3.0742              4.4152              16.9984             24.5616             
7624      4.4362              4.4029              15.8558             24.7720             
7642      3.9517              4.3960              18.7764             27.1996             
7645      2.0768              4.3970              15.0113             21.5536             
0         4.5477              5.2753              19.5941             29.5614             
7651      2.8157              6.9353              33.7421             60.3855             
0         7.0378              14.9948             16.9480             51.2246             
7688      2.7609              4.4464              14.3786             21.6627             
7721      3.3731              4.4667              15.7062             23.6247             
7770      1.0919              4.4313              14.1901             22.0654             
7772      2.8608              7.1076              14.4760             25.0661             
7774      6.6589              5.1671              15.0675             28.8566             
7776      2.8985              4.7018              15.0321             22.7049             
7779      2.5109              4.3809              13.5520             20.5170             
7781      3.1208              5.5203              14.3144             23.0324             
7783      5.4291              6.1028              20.7804             43.8021             
7800      2.4365              4.3883              9.5404              16.4356             
7816      2.5534              4.3851              11.5348             18.5443             
7832      2.5540              4.8488              22.4454             29.9155             
7850      2.5747              4.3969              16.6342             23.6719             
7852      2.7858              4.3719              10.9348             18.1677             
7857      2.6849              4.3755              14.4412             21.5746             
7868      2.8448              4.3826              7.8944              15.1974             
7869      3.2719              4.4563              19.4816             27.2714             
7872      2.9087              4.3904              16.8707             24.2385             
7875      3.5445              4.3805              9.3912              17.3838             
7924      2.5692              4.4539              27.4083             34.5107             
7949      5.6715              8.5190              33.1920             60.8389             
0         11.0941             7.5065              16.6437             77.5033             
7951      11.9444             8.0480              7.5225              59.9952             
7952      5.7455              5.1226              15.9744             26.9440             
7953      5.9810              5.9459              18.7393             33.9965             
7955      4.7125              7.4355              19.5703             53.5426             
8019      4.6109              4.4010              16.2686             25.3512             
8036      2.4576              8.6105              21.2173             32.3549             
8040      7.6701              6.3006              17.2918             49.6211             
8041      2.2755              4.4365              14.3468             22.2557             
8043      4.1692              4.3724              14.5044             23.4833             
8046      5.0527              6.6225              14.4217             26.1809             
0         5.2021              6.4013              17.1533             43.3274             
8049      3.4397              4.3199              12.6374             20.4769             
8052      7.6756              6.5072              14.1356             28.7874             
8055      4.2811              4.3567              13.6104             24.4055             
8059      5.6706              7.6071              14.4809             29.9062             
8080      7.0774              12.8563             15.2691             46.4376             
8081      9.4396              7.6361              10.8493             57.2763             
8082      2.4537              4.3877              16.3493             23.2673             
8083      5.2413              4.3943              14.0320             23.7363             
8126      4.7820              4.4946              14.0655             23.4179             
8129      2.8406              4.3961              15.5346             22.8413             
8132      4.6168              7.9245              31.6832             45.0859             
8156      8.5183              7.6802              16.3811             61.3884             
8157      12.6535             7.8367              11.2326             44.8678             
8158      4.5154              8.4252              14.4243             27.4384             
8159      2.8721              8.4674              16.0691             27.4748             
8163      5.3635              8.3922              15.4498             29.2792             
8166      2.7683              8.3990              16.6521             27.8924             
8169      5.2821              8.7601              13.7266             27.8415             
8202      2.7855              4.4570              26.0353             33.3476             
0         2.8032              4.3346              12.7444             19.9772             
8270      5.3067              4.4522              25.7026             35.5613             
8273      2.9446              4.4141              18.7696             26.1975             
8276      4.4231              9.6880              23.1949             37.3890             
8300      8.9284              8.2873              17.8115             55.1182             
8301      8.5279              4.3941              17.5519             30.5899             
8303      3.2588              5.2832              18.6576             29.4492             
8306      4.4300              4.4036              22.6480             31.5607             
8309      4.8606              4.4216              13.7266             23.0950             
8312      4.6896              4.7367              16.1825             25.6939             
8315      4.7508              4.7953              17.8248             27.4368             
8319      2.8091              4.4322              14.9954             22.3197             
8322      5.1568              6.7218              12.4552             24.4042             
8339      2.4415              4.7932              21.0173             28.3179             
8357      4.7893              6.2552              17.4591             28.5765             
8360      4.3264              9.6702              13.4676             37.8969             
8363      2.9343              4.3936              12.5923             19.9883             
8367      4.4252              4.3756              11.5731             20.4424             
8370      2.6424              4.3845              15.6812             22.7794             
8372      3.3110              4.3512              12.5502             20.2852             
8388      2.6022              8.1727              15.2307             26.0740             
8421      2.5397              8.1390              19.4232             30.1685             
8446      7.8946              6.3235              11.1202             41.2681             
8447      6.7874              4.5313              11.6171             23.0094             
8448      1.5558              4.5447              14.5180             20.6899             
8449      2.8045              4.4160              12.3703             19.6848             
8452      5.7448              5.4259              12.9968             24.2399             
8468      2.6013              4.4592              14.0303             23.9138             
8485      2.6244              4.3974              24.1609             31.2616             
0         12.8242             4.6342              12.2715             29.8827             
8489      2.8652              5.0674              15.8481             23.8558             
8492      2.9530              4.5022              9.1150              16.6479             
8497      3.0519              4.4362              11.4928             19.0588             
8500      2.5951              7.8345              15.4776             25.9837             
8540      2.6021              8.5099              13.8000             24.9847             
8572      2.3390              8.4764              26.5282             37.4151             
8588      2.5032              8.4561              18.7822             29.8115             
