Frame     Decode Time (ms)    Transcode Time (ms) Encode Time (ms)    Total Time (ms)     
9244      2.8475              7.3903              21.8486             32.1572             
9246      3.7016              10.2227             18.1606             50.2717             
9247      8.1360              12.0191             14.3770             34.6728             
9248      3.5142              9.9952              16.8662             30.4332             
9249      2.4302              11.2758             26.5937             43.4766             
9251      4.5841              16.0927             18.8945             62.3500             
9252      4.6340              11.4441             7.8101              65.5106             
9253      3.3826              10.6889             16.2568             30.3964             
9255      2.7352              10.0388             22.1079             34.9492             
9256      2.8567              11.8138             23.7771             38.5107             
9258      5.2588              12.0655             16.6264             34.3086             
9260      2.6244              5.9654              17.8500             26.5034             
9261      2.7607              5.9634              26.7802             35.5819             
9264      4.3714              6.4833              29.4165             40.3418             
9268      3.6287              9.9826              18.1431             31.8346             
9271      2.5010              10.0515             22.8381             35.4585             
9272      2.7531              10.7169             22.4106             35.9482             
9274      2.5707              9.9869              17.5883             30.2192             
9276      3.7067              10.0164             15.0584             28.8454             
9278      2.6810              9.9998              17.8226             30.5742             
9281      2.4953              10.0199             15.7646             28.3372             
9282      2.5848              9.9993              24.2128             36.8643             
9284      4.9607              10.0374             15.9414             31.0098             
9286      2.4657              11.0224             25.7781             39.3479             
9291      2.6820              8.2418              32.5021             43.4908             
9294      4.6730              13.5862             32.1610             75.6062             
9296      4.1050              9.1893              13.2050             48.3296             
9298      2.8040              6.9927              18.9770             28.8390             
0         2.4122              6.1584              22.2613             30.9339             
9332      2.5951              6.0655              22.1640             30.8872             
9335      4.6184              6.0263              23.8294             34.7623             
0         2.1683              6.3339              18.3871             26.9935             
9340      1.8427              10.5156             24.3753             36.8233             
9343      3.1161              9.9796              20.2807             33.4465             
0         2.9011              6.2185              27.2974             36.5399             
9362      2.6199              7.0440              25.8405             35.5630             
9364      5.1469              6.2307              22.7278             34.1765             
9367      6.8370              7.6641              16.5459             31.9914             
9370      2.7885              5.9177              20.4691             29.2524             
0         2.9958              9.1166              26.9547             39.1802             
9377      2.9346              10.2077             24.6089             63.7396             
9378      1.8932              7.5323              18.7786             40.3519             
9380      2.8059              7.0146              19.5974             29.4835             
0         2.8984              10.6248             23.2565             36.8889             
9386      8.3267              12.6309             16.6015             53.4025             
9387      1.9129              8.0406              19.0987             29.1429             
9388      2.8101              7.9083              16.0554             26.8518             
9391      2.5721              5.9126              24.5518             33.1225             
9392      1.8603              6.1434              19.7645             27.8404             
9395      2.9064              10.2244             25.4854             39.2489             
9425      5.0024              6.0990              22.2460             33.4144             
0         2.7065              6.1616              21.4785             30.4502             
9505      2.6704              8.0253              20.0613             31.2168             
9569      6.5925              6.2029              22.7459             35.6095             
9649      3.9901              12.8090             18.1315             36.1568             
9675      6.6676              10.4436             28.6558             45.8423             
9676      7.6104              12.8145             10.0390             55.8293             
9677      2.0581              5.9404              22.4807             30.5394             
9679      2.8103              10.0259             29.1807             43.5854             
9682      3.5288              14.4899             27.1684             70.7255             
9703      10.3824             10.8682             9.5012              80.1807             
9704      1.7409              11.3500             17.2825             30.4658             
9707      5.4543              10.5142             36.3601             52.4067             
9739      6.2812              11.1489             13.7790             47.7197             
9740      4.4347              10.3492             24.6183             39.4699             
9743      6.6724              6.0495              26.3980             39.2806             
9746      5.1329              15.8707             41.6282             62.7026             
9770      8.0169              18.4959             22.9477             85.6284             
9771      9.0432              10.6261             8.3743              93.9830             
9772      17.5795             12.6201             7.3773              101.3376            
9773      6.7606              6.8097              21.7018             35.3563             
9774      2.3328              8.0168              32.9842             43.6058             
9777      7.1364              14.0887             31.6291             53.9459             
9780      10.8713             16.3543             13.6349             67.5457             
9781      1.8851              14.4564             33.9049             50.3147             
9804      6.9636              8.7947              11.9644             62.2492             
9805      3.5973              10.5729             24.4689             38.7323             
9807      2.8199              10.5892             20.3049             33.7805             
9810      6.5174              14.0790             12.0116             32.6837             
9813      2.5543              6.3266              28.6235             37.5633             
9816      4.5401              11.7884             21.7436             38.1386             
9850      2.6661              11.1445             32.8705             47.8175             
9883      2.4279              6.1409              20.2640             28.9050             
9910      3.9846              8.6261              29.3577             42.0513             
9911      6.9376              10.9614             15.6635             57.6786             
9912      2.7923              6.1000              12.6665             21.6417             
9914      2.7639              7.6866              12.5628             24.3429             
9917      2.9656              12.0319             28.9197             51.1037             
9941      9.3636              22.8928             25.0978             76.1502             
9942      11.6103             13.1442             21.8958             97.9727             
9943      17.6891             16.4432             12.5809             110.4745            
9944      12.1335             10.5619             12.3720             85.3360             
9945      7.0314              8.1023              14.3729             29.5924             
9946      5.5458              8.0853              15.8662             30.6733             
9948      2.8886              5.9880              24.9784             33.9122             
9951      5.5426              10.3372             26.0001             41.9414             
9954      4.2618              17.0035             23.1010             45.4468             
9957      12.1581             13.4965             12.9264             58.2929             
9958      1.9817              9.5138              19.2138             30.7799             
9964      10.2551             15.1004             14.4770             45.1986             
9965      1.8151              10.1341             23.5982             35.6222             
9969      8.4331              10.8028             13.8959             49.4598             
9970      1.7743              5.9228              32.4026             40.1653             
9972      6.6623              10.9940             16.5242             43.1873             
10006     4.3325              10.2770             41.8866             56.5904             
10009     4.3039              15.4674             36.4465             93.0236             
10012     8.1434              24.0641             25.9340             118.9439            
10036     12.8227             13.5961             9.0703              108.8590            
10037     20.4055             10.5574             12.5682             121.3624            
10038     10.2088             10.3805             9.3196              106.3847            
10039     5.8651              10.0426             19.7206             35.7077             
10042     5.4864              11.7673             17.3493             34.6699             
10046     3.4826              12.2290             24.8824             42.3590             
10070     8.5879              9.8897              19.7733             62.0756             
10071     6.1955              10.5080             21.1716             37.9574             
10072     2.9415              6.3882              23.2753             32.6686             
10073     5.1970              5.8162              21.6937             32.7760             
10076     2.7216              6.1170              25.5536             34.4602             
10079     5.2052              12.1582             20.3369             37.7700             
10082     8.1236              10.4735             25.2323             62.9514             
10083     1.3603              10.8821             20.3814             56.2480             
10086     3.2112              8.1385              23.2602             40.8092             
10089     2.5396              10.6183             22.4298             35.6546             
10092     5.1881              10.2601             21.2051             36.7135             
10100     2.9606              11.3740             14.7569             30.3150             
10103     2.8825              15.5776             15.3097             36.9801             
10106     4.5832              11.3679             21.1804             37.2024             
10140     5.9609              6.4350              19.3321             31.7979             
10157     5.0241              5.9157              21.2377             32.2369             
10158     2.6991              6.4340              18.2434             27.4467             
10161     3.6782              8.1478              20.4776             32.3776             
10164     5.1952              8.7864              20.3317             34.3999             
10167     2.9274              8.8176              22.9795             34.8012             
10170     8.2698              15.3567             12.1393             46.8868             
10171     2.4916              7.2043              22.4487             32.2277             
10173     4.2797              8.4068              19.4520             32.5937             
10176     3.0197              5.8943              17.1289             26.1133             
10177     2.9819              5.8909              15.7157             24.6502             
10181     4.5761              6.8957              14.0633             25.5913             
10184     3.2462              5.8845              14.3443             23.5378             
10185     4.6461              7.7133              12.9694             26.6312             
10188     2.8750              8.0540              17.9274             28.9197             
10205     2.5419              6.0986              14.2472             22.9435             
10206     5.1608              6.4300              13.2141             24.8684             
10209     2.8049              7.2791              15.8548             25.9993             
10212     3.8531              8.2993              16.7020             36.5511             
10215     4.5831              6.3035              13.7584             24.7064             
10218     4.7216              7.1254              12.8807             26.0100             
10221     4.7394              6.1580              14.8552             25.8274             
10224     2.8876              6.1550              15.6931             24.8036             
10226     4.9103              7.4031              21.1562             33.5332             
10230     5.4988              15.8432             17.6166             51.1418             
10233     7.8212              11.2890             10.6885             45.8746             
10236     4.7180              11.3403             10.6870             26.8481             
10284     6.0278              10.2934             18.5597             38.9772             
10285     6.9566              10.8402             13.5925             31.5084             
10286     2.9368              12.5767             13.9588             31.2437             
10287     4.8566              6.3068              16.9269             28.1607             
10288     2.7762              8.0437              21.4048             32.2799             
10291     2.6285              6.2365              25.7481             34.6760             
10294     5.4089              7.2481              16.0564             29.8450             
10297     4.8823              8.0803              17.2796             30.3269             
10300     2.8354              6.1995              25.9116             35.0096             
10324     5.1723              6.3185              24.5610             36.1247             
10357     5.1018              7.7834              20.7408             33.7004             
10361     5.9476              6.2894              18.2498             30.5530             
10364     2.6725              6.2959              25.7052             34.7400             
10367     2.6349              6.1538              26.1099             34.9611             
10370     2.6768              7.7346              26.5292             37.0027             
10373     5.5112              6.1458              18.6467             30.3782             
10378     3.8695              6.4007              17.4261             29.2297             
10381     4.9363              6.9132              24.4058             36.3205             
10384     2.8307              6.1517              27.2075             36.2602             
10385     2.6721              5.9142              24.6772             33.3254             
10388     3.5950              6.2639              20.3728             30.3019             
10405     3.3065              6.3926              24.2318             33.9980             
10409     5.3030              6.0572              20.4662             31.8863             
10412     7.8598              8.1300              17.8975             35.1960             
10415     3.4583              10.4837             22.4002             36.4044             
10418     5.2873              10.9795             13.6807             32.3890             
10421     2.6874              13.7002             13.5630             30.3545             
10426     2.7909              6.8118              19.4708             29.1470             
10429     4.6801              6.6877              18.0882             29.5226             
10433     2.8806              6.2033              20.6955             29.8378             
10436     5.0223              6.4036              16.9376             28.4432             
10484     4.8885              6.4077              18.8163             30.1864             
10485     2.9404              6.1277              23.7606             33.0606             
10487     2.7318              6.1364              27.5431             36.4895             
10490     4.5989              5.8941              25.0647             35.6343             
10493     5.0043              9.2246              16.1777             30.7244             
10496     2.7455              9.5421              26.6160             38.9656             
10530     5.2244              6.3138              20.7962             32.4074             
10533     5.3373              6.3473              18.8006             30.5635             
10536     5.0560              7.8072              18.6376             31.7736             
10539     2.8222              8.0488              24.4811             36.0904             
10542     5.7979              10.4921             13.9013             33.5731             
10547     5.5764              6.7072              23.5613             35.9644             
10548     7.6135              10.9225             24.4512             47.8485             
10574     4.6878              6.4278              23.9896             36.4915             
10590     2.5092              10.6989             21.9082             35.1826             
10655     2.9297              5.9746              29.4992             38.4641             
10658     4.4766              6.3502              22.7097             34.2966             
10661     2.8848              6.0344              26.0031             34.9800             
10667     4.4653              6.3568              28.4204             39.3105             
10670     8.5928              11.8435             22.1225             42.8924             
10734     2.7431              6.1750              23.1849             32.1674             
10735     5.0651              6.2624              21.1442             32.5437             
10738     4.5743              7.2264              13.1638             26.4960             
10741     3.6625              6.3464              21.8580             31.9505             
10744     4.6251              6.0937              16.3851             27.1913             
10747     3.0619              6.3699              25.8781             35.3771             
10750     4.3782              6.0119              15.3672             25.8210             
10783     2.5396              6.4192              29.8345             38.8571             
10786     6.8782              11.6978             18.2621             38.0513             
10789     9.6216              17.9447             10.1681             48.1570             
10790     2.9107              7.6285              21.7449             32.3472             
10792     5.0577              6.3145              13.3828             24.8209             
10795     4.7138              11.8095             15.3029             31.9092             
10798     7.4289              10.6760             11.9596             43.8194             
10799     2.9319              7.8042              13.1340             24.3428             
10802     5.3785              7.6128              9.9697              23.0384             
10805     2.9855              9.2092              17.1297             29.3895             
10832     2.4457              6.2070              16.9909             25.7087             
10835     2.7495              6.2726              15.7460             24.8256             
10838     2.6895              6.1231              15.5226             24.3949             
10870     4.1171              6.2449              20.8787             31.3175             
10872     4.9633              8.0360              16.4092             29.9320             
10888     2.7688              6.0823              21.2901             30.2090             
10905     3.0846              7.2182              18.2527             30.9940             
10909     3.6608              6.2160              19.6236             29.5652             
10912     2.9505              8.7055              28.7851             40.5057             
10936     8.7311              24.2802             26.2875             66.7842             
10937     14.6793             14.5758             13.2140             61.9705             
10938     5.9759              6.3632              23.5181             35.9274             
10939     5.4278              6.9503              23.3815             35.9112             
10940     2.9300              6.1022              26.8799             35.9842             
10942     5.4777              6.0569              22.8307             34.4359             
10946     2.6017              10.2562             27.0965             40.0243             
10949     7.7641              10.4856             21.6778             61.6896             
10952     4.8412              5.9807              24.4839             35.3700             
10953     1.8264              6.0134              35.3349             43.2432             
10955     2.7462              12.1363             20.7243             52.8536             
10958     3.9369              6.3323              22.2641             32.5999             
0         2.9402              5.9694              21.0328             30.0664             
10966     3.9930              6.3475              25.2594             35.7529             
0         5.2154              7.2148              22.9597             35.5293             
10970     2.6347              13.1669             32.3746             48.2795             
10972     7.2539              8.5602              13.8308             62.0926             
10973     2.7222              5.8131              23.8371             32.4413             
10976     2.7763              6.1007              20.0976             29.0367             
0         2.5978              7.3365              24.8465             34.8674             
10984     1.7882              6.0565              21.2903             29.2006             
11003     2.6239              6.3083              22.2135             31.2471             
11035     2.4122              8.0271              23.8444             34.3589             
11051     3.4524              14.8467             23.9201             42.6341             
11084     2.2665              11.0997             18.1502             31.5896             
11088     4.9947              11.5336             32.6180             50.1653             
11091     6.6882              17.6732             28.9146             66.1302             
11112     13.0346             10.7337             15.3966             81.4651             
11113     13.8828             11.2112             9.0582              90.4580             
11114     2.8924              10.0582             20.0103             33.0404             
11115     5.5683              9.9594              18.2800             33.8796             
11179     5.4797              10.9158             19.7995             40.1113             
11225     5.1647              13.6822             26.6231             45.5536             
11258     5.2896              14.3655             53.4474             73.9800             
11282     9.8799              19.0997             21.6408             95.5223             
11283     10.0622             10.4467             12.0230             107.4884            
11284     16.2420             10.2886             11.0311             118.4568            
11285     9.9352              7.9383              17.6747             37.9813             
11286     4.5091              5.9693              24.1820             34.7471             
11289     4.7121              6.9576              24.6796             36.4292             
11305     2.7377              10.4646             28.0787             41.3571             
11306     2.7754              12.0882             26.5931             67.9504             
11310     6.8760              10.1968             11.3551             79.2383             
11311     1.8520              7.2208              32.9779             42.1148             
11313     4.1080              7.3356              19.3302             61.3938             
11316     4.8191              5.9873              23.0188             33.9059             
11319     6.4037              6.0697              23.7317             36.3927             
11322     3.1788              11.1404             41.3728             56.6475             
11343     8.3654              12.7488             12.8256             69.4060             
11344     10.0974             10.1788             8.1580              77.5041             
11345     4.7241              7.0843              20.6691             32.5563             
11346     2.9389              6.2929              20.1060             29.3999             
11347     3.3119              11.4631             27.9521             44.8889             
11350     3.8034              11.5081             34.2610             79.1562             
11353     7.1992              10.7195             13.6083             92.7473             
11433     5.6658              10.5587             18.2365             38.4685             
11434     1.4621              10.5401             14.8959             26.9673             
11436     4.7544              11.9560             21.3381             38.1167             
11439     4.6990              9.6480              12.1852             50.2744             
11443     2.5576              15.6417             15.2286             33.4992             
11469     5.5018              10.7221             20.0593             36.3605             
11470     4.5108              10.5150             13.0750             28.1767             
11474     4.1488              10.6296             13.0706             28.5259             
11491     4.5399              10.2681             21.0821             35.9527             
11539     4.6325              10.4807             22.0324             37.2232             
0         3.2135              10.2808             33.2379             46.8398             
11612     8.1199              11.7788             18.7778             65.5637             
11613     12.9940             8.4650              18.4853             40.0307             
11614     6.5078              6.1364              15.6175             28.3339             
11615     4.8562              6.1952              21.9579             33.0856             
0         7.7110              8.0339              20.8773             38.4201             
11618     5.5699              9.2752              29.5692             44.4854             
11652     2.3696              6.0527              21.5402             35.2677             
11655     5.1422              6.6191              15.5741             27.4223             
11658     5.3079              8.6518              19.1948             33.2232             
11661     4.6401              11.3889             20.0934             53.2966             
11664     5.0776              10.0467             22.0629             37.2483             
11668     7.6490              12.6849             15.4815             52.6873             
11672     5.3397              9.9198              27.9557             43.3072             
11676     4.4681              22.9607             23.3391             66.6212             
11679     5.4127              10.4386             14.2920             80.9058             
11710     3.9005              6.3396              18.1090             28.4168             
11713     5.3759              5.9467              20.9829             32.3764             
11716     4.9501              13.0954             24.2678             43.7835             
11719     8.3275              15.6112             11.9088             55.5910             
11720     1.7603              6.2177              22.7890             30.8383             
11722     5.1569              6.3715              15.4454             27.1038             
11725     2.8517              6.2367              17.8492             27.0062             
11806     2.8337              9.7977              28.1389             41.1719             
11831     7.2037              10.1642             15.4645             56.6183             
11832     7.1262              6.1583              18.3953             31.7516             
11833     5.8446              6.5003              16.6073             30.3182             
11834     4.8175              6.1500              18.9356             29.9713             
11838     5.5633              5.9031              21.2107             32.7507             
11841     2.8985              13.2456             27.4227             43.9477             
11865     8.4786              17.2900             22.2433             66.1258             
11866     10.1165             14.8397             9.3886              75.1846             
11868     3.0372              6.2646              27.0674             36.4314             
11884     5.8676              7.2191              19.7507             32.9768             
11924     2.5428              6.3757              21.0272             30.0017             
11957     4.9322              6.4292              18.9960             32.2006             
11958     5.3538              8.0431              13.9480             27.8031             
11959     5.6932              6.3595              15.9164             28.0377             
11961     3.8500              6.1785              25.8060             35.8982             
11966     2.7377              6.2216              23.2715             32.2966             
11969     3.4208              5.9723              22.4871             31.9420             
11972     4.9960              8.1773              18.9268             33.0255             
11973     5.5004              10.8996             24.4095             41.5089             
11976     4.6765              6.0376              22.4256             33.2202             
11979     3.1179              8.0473              16.7316             27.9853             
11981     2.8708              6.1283              20.7440             29.8083             
11984     3.1191              6.1700              23.9573             33.3134             
11986     2.8899              6.4235              18.1714             27.5667             
11989     5.8277              6.6846              26.3162             39.0556             
11991     6.2730              8.9977              18.1319             43.2891             
11995     4.6647              5.9572              18.0325             28.7554             
11999     2.8237              6.4186              17.1153             26.4219             
12002     4.3984              6.4880              15.3484             29.1690             
12005     2.5638              6.2219              18.8085             27.6552             
12009     2.7083              6.2390              19.1877             28.2107             
12011     2.5482              6.3589              16.7272             25.6961             
12013     2.8361              7.8225              13.0311             24.0891             
12016     2.7470              6.4377              14.0112             23.2776             
12018     2.7661              5.9398              15.8212             24.5985             
12019     2.9391              6.2596              15.5812             25.7472             
12035     2.4218              6.2449              16.5230             25.2564             
12052     2.5617              8.1066              15.4860             26.2195             
12069     2.5209              6.1599              16.9154             25.6561             
12073     2.6273              6.1293              19.3004             28.1332             
12077     2.9417              6.1607              18.7427             27.9002             
12082     3.0551              6.7545              21.7111             31.5817             
12099     2.0924              6.1893              21.8743             30.2245             
12100     2.8332              11.0264             15.4882             31.4476             
12109     2.4531              10.6847             22.3341             35.5383             
12112     2.7982              11.3571             12.8492             28.4334             
12114     3.0340              10.6475             12.8297             28.5100             
12116     2.9240              6.4203              16.0203             25.4243             
12118     2.9622              6.2426              22.5407             31.8058             
12120     2.7184              7.9566              22.3520             33.6670             
12121     3.0960              6.3997              20.8766             30.4410             
12139     2.5390              6.2008              24.7294             33.5240             
0         1.4679              6.3194              21.1302             28.9973             
12189     0.7963              7.0469              12.8262             21.8185             
12192     3.0862              6.2821              21.2392             30.6760             
12195     0.7433              7.7646              24.5196             34.8955             
0         2.2166              6.9318              22.7892             32.0314             
12200     2.4334              6.1295              22.4082             31.0315             
0         3.7169              6.2378              21.4190             31.4786             
12219     2.1752              5.9071              24.1314             32.2837             
12221     2.7920              6.1419              18.6437             27.6401             
12230     2.4135              6.0460              17.3213             25.8554             
12233     5.1478              6.0200              17.8924             29.1250             
12236     2.6562              7.2996              17.2957             27.3181             
12284     2.3999              6.2293              24.3672             33.0534             
12317     2.7948              5.9311              18.1467             26.9374             
12318     2.8002              6.3323              20.8945             30.1217             
12319     6.9102              6.1694              16.4229             29.5742             
12320     4.6972              6.2142              17.1917             28.1760             
12321     1.5893              6.1781              37.5775             45.4078             
12337     1.4948              9.6970              13.4025             58.7983             
12340     2.8162              6.2727              18.7674             27.9185             
0         2.8187              6.7516              16.3388             26.0080             
0         1.9002              8.0354              22.8615             33.4675             
12350     2.7304              6.1073              19.3490             28.2461             
12354     2.7117              6.2018              15.7014             24.6762             
12355     2.6785              6.2656              20.1126             29.1333             
0         1.3935              6.3062              19.9086             27.6866             
12405     3.7598              6.1542              27.4971             37.4721             
12407     5.4300              7.8144              28.6028             45.9388             
12408     2.9214              5.9774              26.1981             35.1635             
0         2.6500              5.9610              22.4933             31.2725             
12411     2.8673              5.9776              24.9509             33.8610             
12413     3.2180              5.9970              24.8329             34.1249             
12415     3.0997              5.9793              26.2161             35.3845             
12418     3.1081              5.9405              25.1006             34.2214             
12452     2.5945              6.1822              17.4127             26.2502             
12486     2.7675              11.8378             20.2929             34.9600             
12551     5.2175              7.1191              24.1534             36.5597             
12552     2.5542              6.1267              23.2372             32.0045             
12553     6.1485              6.6830              15.4656             28.3774             
12556     2.8463              5.9081              22.1277             30.9512             
12559     2.7535              6.4734              16.2453             25.5446             
12583     2.5673              6.3252              13.9828             22.9514             
0         3.2781              6.1635              17.4272             27.0195             
12586     4.4657              6.0559              25.8715             36.5079             
0         2.1219              6.2533              20.0400             28.6170             
12593     5.1041              9.9206              12.3636             27.4544             
12619     6.9177              11.1011             14.2154             32.3196             
12620     2.7698              10.2564             18.3056             31.3891             
12623     4.8061              11.3409             12.4349             28.6605             
12657     1.3750              10.7283             16.1761             28.3541             
12660     2.6800              11.4410             12.9966             27.2015             
12663     2.8240              11.3518             13.6013             27.8403             
12687     4.5007              11.9965             21.9363             40.3542             
0         0.8046              13.4718             11.9204             49.1985             
12803     2.3480              6.2485              23.0888             31.7401             
12852     2.2939              10.9338             35.7055             48.9917             
12854     4.3227              11.0361             21.8588             44.3253             
12855     3.6256              5.9881              22.1144             31.7957             
12859     4.1206              6.3856              26.3498             37.9531             
12861     4.7156              10.4479             21.7363             37.8543             
12864     4.6381              6.2950              18.9374             30.0715             
12865     2.9640              5.8869              24.1598             33.0727             
12882     2.4683              5.9196              29.2340             40.0094             
12900     3.5036              9.6330              38.1485             51.5418             
12903     3.9956              14.4381             31.4837             83.0240             
12905     4.2448              10.5361             25.3365             108.3622            
12907     6.3501              14.8642             23.0324             98.3698             
12911     4.3815              8.7027              11.1524             80.9310             
12915     6.9289              9.8888              8.0833              60.1791             
12963     2.4996              6.1013              30.9325             39.5966             
12980     2.7004              6.1567              20.7125             29.6359             
12983     5.2950              6.9580              20.4102             32.7309             
12987     5.1601              8.6087              15.7667             31.3249             
12990     5.2268              6.1793              17.8871             29.3709             
12993     3.2200              6.1917              23.0836             32.5527             
12996     2.7820              6.1959              25.3626             34.4301             
12999     5.3055              6.2224              18.4283             30.0203             
13002     5.2545              11.6514             30.4352             54.2988             
13023     7.9732              21.0796             28.2838             82.5030             
13024     10.6250             15.4912             24.0435             106.5049            
13025     21.0757             12.2246             25.8923             118.7821            
13026     14.8025             11.0679             8.3257              59.9384             
13027     2.6145              11.9708             30.3482             45.0032             
13030     4.7332              10.9709             27.3676             72.3649             
13033     5.3359              13.9958             15.0884             87.4339             
13036     16.7991             11.0161             19.6052             54.2521             
13039     7.7306              12.0236             22.4044             42.7193             
13042     5.9556              6.0644              21.4065             33.5042             
13045     7.3274              7.0449              21.4016             36.1308             
13050     5.2645              6.6681              21.1796             33.1805             
13053     7.6698              6.1580              25.0307             39.0599             
13054     2.7078              6.1679              32.3355             41.2712             
13057     4.0605              11.2700             22.5970             39.0951             
13074     5.7477              6.2381              23.6064             38.4717             
13075     0.5865              6.0006              22.0201             28.6677             
13077     5.2651              5.9470              19.3165             30.6044             
13081     5.4739              5.9303              19.5618             31.0294             
13084     3.2055              5.9374              23.3678             32.5832             
13087     5.2798              7.2089              24.7424             37.8616             
13090     6.2483              8.2541              21.0159             35.6550             
13093     3.7881              6.4147              18.2708             28.5500             
13098     3.2263              5.9141              21.3172             30.5191             
13102     5.0040              5.9320              36.0660             47.0625             
13105     2.9571              16.9455             14.7378             44.8902             
13138     5.2332              9.8735              26.2469             45.7956             
13139     7.4107              12.9153             12.2996             58.0164             
13140     5.4988              5.9686              14.1357             25.6758             
13141     2.4248              12.3617             26.0706             40.9196             
13142     8.3239              22.6548             12.1966             53.0539             
13143     1.6830              10.9890             29.7508             42.7009             
13145     5.5554              11.8286             10.9673             53.6332             
13148     2.9899              9.5264              36.4885             49.2560             
13151     3.2465              15.2249             15.2684             64.4974             
13186     4.1621              9.9552              14.9361             29.1866             
13189     4.0067              9.9436              15.0159             29.0354             
13192     6.1802              8.0184              13.8508             29.6546             
13195     4.8157              6.1865              10.9870             22.9168             
13198     4.8515              7.9759              12.8618             26.6544             
13200     5.2245              6.7467              13.4301             26.9519             
13216     4.7744              6.2367              17.9820             29.0576             
13233     2.5849              5.9142              15.7013             24.2607             
13275     6.0664              6.1660              24.6171             41.4917             
13276     1.4955              6.2623              16.2853             24.1032             
